season,week,season_type,classification,game_id,home_team,away_team,commence_time,bookmaker,market,open_timestamp,close_timestamp,open_point,open_price_home,open_price_away,close_point,close_price_home,close_price_away,open_price_over,open_price_under,close_price_over,close_price_under,open_price_draw,close_price_draw
2025,1,regular,fbs,401754373,NC State,East Carolina,2025-08-28T23:00:00+00:00,fanduel,total,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,60.5,,,52.5,,,-115.0,-105.0,-106.0,-125.0,,
2025,1,regular,fbs,401754373,NC State,East Carolina,2025-08-28T23:00:00+00:00,fanduel,moneyline,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,,-580.0,420.0,,-3500.0,1060.0,,,,,,
2025,1,regular,fbs,401756848,UCF,Jacksonville State,2025-08-28T23:00:00+00:00,fanduel,spread,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,-20.5,-105.0,-115.0,-14.5,-113.0,-118.0,,,,,,
2025,1,regular,fbs,401756848,UCF,Jacksonville State,2025-08-28T23:00:00+00:00,fanduel,total,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,52.5,,,36.5,,,-110.0,-110.0,-114.0,-114.0,,
2025,1,regular,fbs,401756848,UCF,Jacksonville State,2025-08-28T23:00:00+00:00,fanduel,moneyline,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,,-1300.0,760.0,,-1300.0,630.0,,,,,,
2025,1,regular,fbs,401757219,Delaware,Delaware State,2025-08-28T23:00:00+00:00,fanduel,spread,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,-31.5,-110.0,-110.0,-23.5,-118.0,-110.0,,,,,,
2025,1,regular,fbs,401757219,Delaware,Delaware State,2025-08-28T23:00:00+00:00,fanduel,total,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,54.5,,,39.5,,,-110.0,-110.0,-114.0,-114.0,,
2025,1,regular,fbs,401757219,Delaware,Delaware State,2025-08-28T23:00:00+00:00,fanduel,moneyline,2025-08-28T11:00:39+00:00,2025-08-29T00:25:39+00:00,,-10000.0,3000.0,,-6000.0,1300.0,,,,,,
2025,1,regular,fbs,401761588,UL Monroe,St. Francis (PA),2025-08-28T23:00:00+00:00,fanduel,spread,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,-25.5,-115.0,-105.0,-28.5,-113.0,-115.0,,,,,,
2025,1,regular,fbs,401761588,UL Monroe,St. Francis (PA),2025-08-28T23:00:00+00:00,fanduel,total,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,46.5,,,44.5,,,-110.0,-110.0,-120.0,-108.0,,
2025,1,regular,fbs,401761588,UL Monroe,St. Francis (PA),2025-08-28T23:00:00+00:00,fanduel,moneyline,2025-08-28T11:00:39+00:00,2025-08-29T00:55:39+00:00,,-7000.0,2000.0,,-50000.0,2000.0,,,,,,
2025,1,regular,fbs,401754517,Duke,Elon,2025-08-28T23:30:00+00:00,fanduel,spread,2025-08-28T11:30:40+00:00,2025-08-29T01:25:39+00:00,-33.5,-118.0,-104.0,-17.5,-102.0,-128.0,,,,,,
2025,1,regular,fbs,401754517,Duke,Elon,2025-08-28T23:30:00+00:00,fanduel,total,2025-08-28T11:30:40+00:00,2025-08-29T01:25:39+00:00,47.5,,,48.5,,,-110.0,-110.0,104.0,-135.0,,
