points_offense,team,totalYards_offense,netPassingYards_offense,rushingYards_offense,yardsPerPass_offense,yardsPerRushAttempt_offense,turnovers_offense,thirdDownEff_offense
24.479046250627906,Nicholls,360.44118466493904,207.19805554433617,153.24312912060287,7.099140023216128,4.132046396845027,1.2379485027817565,0.3717222286853606
25.215417741297433,Norfolk State,368.5219759911268,219.52536136814462,148.9966146229822,7.49191291365404,4.1217510558799635,1.3467590008729575,0.3614209664416601
26.78559361344231,North Alabama,377.9574055543391,215.17934665444855,162.7780588998906,7.136845280338419,4.28546112151697,1.4317916049781563,0.4014222489250201
26.33019881082928,North Carolina A&T,359.74383536547634,215.04560798989002,144.69822737558636,7.527601389398003,3.8431433939055673,1.3291371700274044,0.387623449388117
28.600168185174404,North Carolina Central,393.7107508137646,229.10435582415366,164.60639498961098,7.671237073423069,4.379895594543058,1.3183998047748922,0.40560228320521774
29.371732945773072,North Dakota,387.11966080643754,213.16598148235192,173.95367932408567,7.333582422739012,4.489036413809618,1.2124976718870561,0.39485254609515946
30.5919878306284,North Dakota State,403.2701737117009,224.73401855890512,178.53615515279583,8.577430909059542,4.563331976695595,1.0736904066157362,0.4253782098487386
26.680366179836433,Northern Arizona,378.2116424967979,219.53964566056368,158.6719968362342,7.464071261499527,4.23485562104034,1.2159050998050835,0.39805865154781683
26.7062798660779,Northern Colorado,386.2395288936897,235.8488620789011,150.3906668147886,7.6063325157686945,4.108070809439369,1.3694517193795326,0.3880821268446838
24.097494808395794,Northern Iowa,362.14481507756267,213.80886259038746,148.33595248717526,7.167004975392184,4.097831874499962,1.326804886843738,0.38950405554827444
24.307907358063723,Northwestern State,352.6861341068657,203.88965860349154,148.7964755033742,7.239421039741522,4.036356361432467,1.360488953652076,0.37648238628856057
27.094790747393183,Pennsylvania,377.4627059420507,225.5858192087093,151.87688673334142,7.522901367552634,4.150940809291938,1.3276069735581084,0.4089781202943127
24.633177635541728,Portland State,366.5405446187831,218.5012341583433,148.03931046043985,7.299897588807975,4.074261739404644,1.5176105603265018,0.38492037669925866
25.747180763096324,Prairie View A&M,374.1477951024236,210.86084820491504,163.28694689750856,7.18015862301198,4.424118657559161,1.2108310328483356,0.3740661052235404
27.513593677391295,Presbyterian,382.5965922200223,220.25566450636495,162.34092771365732,7.6397360653588535,4.535465012664145,1.3637220659229736,0.39023531006095774
26.517084521820653,Princeton,368.90268871683975,218.30068861937858,150.60200009746123,7.4133337497883405,4.104837546226036,1.3059643612805496,0.39257067143532864
27.794722708116616,Rhode Island,384.26958848039624,230.0753864993287,154.1942019810676,7.903540733160739,4.287322707162242,1.3866009637934218,0.4088553302880467
25.663691025833437,Richmond,364.40823341685245,206.4858182595339,157.92241515731857,7.501130019887301,4.252872745999421,1.2707264109186809,0.3928285324011776
24.25001289779211,Robert Morris,358.190423289663,212.0117680788109,146.1786552108521,7.272561316184672,4.080662437343328,1.2274993444093256,0.380639846624715
29.93261070781716,SE Louisiana,386.1917867946143,222.03372752986965,164.1580592647447,8.056337451186101,4.359958776595818,1.2742760314026038,0.4083447627578818
28.419665746590145,Sacramento State,386.43190700019585,210.89628188177122,175.53562511842466,7.606899901099567,4.457141351284683,1.2984828533910076,0.40609130190493326
26.461011664425357,Sacred Heart,375.3088769236814,206.40944251632297,168.89943440735843,7.431619930369655,4.300204423605196,1.1568469815604125,0.40977328495749205
24.49010169669699,Samford,377.34215250094735,236.49623249611284,140.8459200048345,7.221995069663528,3.8410204895176068,1.5153809326080723,0.3827751363040818
26.052667773772328,San Diego,370.11721817319255,215.569414993062,154.54780318013056,7.1751834662419105,4.163741459851354,1.0710020658149448,0.37854526438433184
27.71324064051023,South Carolina State,388.4942647740363,227.42029716800332,161.07396760603302,7.497590430388809,4.235202463048869,1.256359049821267,0.4193178641934364
26.220911560845565,South Dakota,379.405548552094,209.81818587442046,169.58736267767358,7.5886504162478685,4.46967864804206,1.1208084701030032,0.4028895851832682
27.620934767052724,South Dakota State,376.4809065996719,218.90494284959686,157.5759637500751,7.613084476381299,4.095628785673939,1.1793366550434652,0.38785338888097276
26.364117350722243,Southeast Missouri State,376.18262352272063,230.4343538006761,145.74826972204454,7.3452118862660205,3.9436897849540826,1.5135971595178608,0.3971590014409509
24.285910274290273,Southern,361.9017598203627,200.18376525450972,161.717994565853,6.997446461821906,4.372327125999368,1.3681275344959052,0.3838361991332656
28.591599248959394,Southern Illinois,394.1977774828849,221.6093798586911,172.5883976241938,7.672042257315778,4.696668104279443,1.4006038563831067,0.41597576601535824
28.11442435328908,Southern Utah,384.04347409643646,215.7552290205059,168.28824507593058,7.4347067085257,4.512533014690137,1.2497365962374984,0.3920909485919591
24.233003944581004,St. Francis (PA),362.3624128375416,219.0270975639366,143.33531527360506,7.301929743473761,4.001945240140387,1.5523146199103641,0.36762599399358464
28.796078285045887,St. Thomas (MN),389.28086118149787,228.06857828724105,161.21228289425684,7.942486724003761,4.366378795399582,1.2150198911081813,0.3986551021722425
27.322773242028823,Stephen F. Austin,372.4643572266498,221.0658318143841,151.39852541226574,7.398356972545565,4.06379279706601,1.4294937558185568,0.3895739603740281
23.630301273401802,Stetson,348.98986711617613,195.91469567303054,153.07517144314562,6.959893504036087,4.014141135686172,1.413573713593261,0.37389164181422785
24.056521001897796,Stonehill,346.59649394415,207.9609334971839,138.6355604469661,7.181352364810115,3.8237435175889902,1.198455816611987,0.3845241000686752
27.37382297627206,Stony Brook,384.20283952289344,216.8222450130221,167.3805945098714,7.3754467977169655,4.26192842491971,1.335997522991875,0.39012018101547474
31.41170146723892,Tarleton State,399.6601103842446,225.08221672087657,174.57789366336806,8.04108106832526,4.4660648961189136,1.1180486967935128,0.41630459387798113
23.37556852273218,Tennessee State,347.8409630312155,205.34027126988522,142.5006917613303,7.115146218523286,3.9096081677057217,1.5142115926500754,0.3720154655857212
30.95845592042933,Tennessee Tech,391.5979507228605,218.7492262693733,172.8487244534872,7.5015968411211,4.613161775284733,1.2779500353228994,0.4048268328335498
26.165104254893706,Texas Southern,365.88872455039603,202.39366117177397,163.4950633786221,7.205242739463081,4.343321168284125,1.2491833542473674,0.401763199890857
25.031747081960503,The Citadel,359.55892717704717,194.04201724690859,165.5169099301386,7.752044938061952,4.247899047828038,1.170315345084434,0.3790916934942581
25.775564450115095,Towson,362.74599088931836,218.3035582878774,144.44243260144103,7.493621175977393,4.001301368158288,1.2320906901503799,0.38865955289920073
24.297906666094306,UAlbany,355.37726871793353,213.4708887218082,141.90637999612537,7.05724467713418,3.9179470073057505,1.432683758665131,0.36396124925536594
28.439213886808858,UC Davis,389.9767274718432,226.45283577930812,163.5238916925351,7.827219660030574,4.502938524287996,1.2491811943696158,0.41050510135938967
26.137751997013165,UT Martin,373.5281557976969,213.09584179756249,160.43231400013445,7.440615535916275,4.278841597555251,1.2264861983083113,0.40272704027736017
