kickoff,away_team,home_team,home_proj_points,away_proj_points,spread_home_minus_away,total_points,home_win_prob,away_win_prob,home_moneyline,away_moneyline
10/25/2025 15:00,Mississippi Val.,Alcorn,26.804960867863684,17.38293930324852,9.422021564615164,44.187900171112204,0.7220278873900053,0.27797211260999466,-259.74831813543744,259.74831813543744
10/25/2025 15:00,UC Davis,Northern Colo.,31.770686570930625,27.679144089527465,4.09154248140316,59.44983066045809,0.600917017138787,0.399082982861213,-150.57445266909932,150.57445266909932
10/25/2025 15:00,UNI,Southern Ill.,30.657915854897716,23.862993363716857,6.794922491180859,54.52090921861458,0.6644659854135042,0.3355340145864958,-198.03237720395546,198.03237720395546
10/25/2025 15:00,Southeastern La.,Houston Christian,15.894238035530647,22.81780733078385,-6.923569295253204,38.7120453663145,0.33260797986910595,0.667392020130894,200.65424178744556,-200.65424178744556
10/25/2025 15:00,Gardner-Webb,Lindenwood,31.543772146651573,33.91545916325153,-2.37168701659996,65.4592313099031,0.44108045533919993,0.5589195446608001,126.71600790630804,-126.71600790630804
10/25/2025 15:00,Robert Morris,Saint Francis,22.70646632180479,30.312986202754217,-7.606519880949428,53.01945252455901,0.31724827753228213,0.6827517224677179,215.21053724184313,-215.21053724184313
10/25/2025 15:00,Ark.-Pine Bluff,Bethune-Cookman,38.072923880734976,27.636543402825804,10.436380477909172,65.70946728356078,0.742887714196894,0.25711228580310597,-288.93512881986123,288.93512881986123
10/25/2025 15:00,Tarleton St.,Eastern Ky.,14.734785386939013,32.27175668800121,-17.5369713010622,47.00654207494023,0.1365261044638324,0.8634738955361676,632.4606557311635,-632.4606557311635
10/25/2025 15:00,VMI,Mercer,37.49066780246674,18.71227648926295,18.778391313203787,56.20294429172969,0.8797322686463445,0.12026773135365554,-731.4782267401646,731.4782267401646
10/25/2025 15:00,Eastern Wash.,Weber St.,27.694762018280958,25.789319646065483,1.9054423722154752,53.48408166434644,0.5473980321278574,0.4526019678721426,-120.94468671919124,120.94468671919124
10/25/2025 15:30,Alabama St.,Alabama A&M,32.14381228009448,34.941220268352026,-2.797407988257543,67.0850325484465,0.43060346454412113,0.5693965354558789,132.23222345846605,-132.23222345846605
10/25/2025 15:30,Towson,Stony Brook,29.092582534836016,21.80599637160093,7.286586163235086,50.898578906436946,0.6755934369134031,0.3244065630865969,-208.25516921895957,208.25516921895957
10/25/2025 15:30,UAlbany,Villanova,36.05952527130061,21.476210688167242,14.583314583133365,57.53573595946785,0.8189727263818724,0.18102727361812765,-452.40295012644015,452.40295012644015
10/25/2025 15:30,Morgan St.,Howard,20.955311805021076,21.277394350355486,-0.3220825453344105,42.23270615537656,0.4919697707734244,0.5080302292265756,103.26452140095978,-103.26452140095978
10/25/2025 15:30,Chattanooga,Samford,27.049097733402537,30.059407205768434,-3.010309472365897,57.10850493917097,0.42538175091002534,0.5746182490899747,135.08295733436745,-135.08295733436745
10/25/2025 15:30,Wofford,ETSU,22.90348835541403,26.543910366720617,-3.640422011306587,49.44739872213465,0.410007231070187,0.589992768929813,143.89813745231612,-143.89813745231612
10/25/2025 16:00,Indiana St.,North Dakota,39.338789717832434,19.32748083294051,20.011308884891925,58.66627055077294,0.8944792666526576,0.10552073334734235,-847.6810559194109,847.6810559194109
10/25/2025 16:00,McNeese,Nicholls,25.468638444207237,22.32869572390365,3.139942720303587,47.797334168110886,0.577791351767826,0.42220864823217397,-136.84971972674907,136.84971972674907
10/25/2025 16:00,Portland St.,Idaho,34.60742027713282,22.651771394381594,11.955648882751223,57.259191671514415,0.7725370440534058,0.22746295594659416,-339.63202528449915,339.63202528449915
10/25/2025 16:00,North Ala.,Austin Peay,35.17955925307274,18.589704461344038,16.5898547917287,53.76926371441678,0.8501008267235233,0.14989917327647673,-567.1150868561376,567.1150868561376
10/25/2025 17:00,Florida A&M,Southern U.,26.28539179560856,32.214233303649465,-5.928841508040904,58.499625099258026,0.35548539819430225,0.6445146018056978,181.3055065213725,-181.3055065213725
10/25/2025 17:00,Lamar University,Northwestern St.,17.81449443722792,32.46302925848828,-14.648534821260355,50.2775236957162,0.17995583138163201,0.8200441686183679,455.6919119110409,-455.6919119110408
10/25/2025 18:00,Northern Ariz.,Idaho St.,36.12221312634377,33.26321347346384,2.8589996528799304,69.38542659980762,0.5709084490967664,0.4290915509032336,-133.05049887256217,133.05049887256217
10/25/2025 19:00,SFA,East Texas A&M,19.48710692512968,25.86199799757639,-6.374891072446708,45.34910492270607,0.34515636884716916,0.6548436311528308,189.72375718866925,-189.72375718866925
10/25/2025 20:00,Montana St.,Cal Poly,22.791328844776086,32.27710652304314,-9.485777678267052,55.06843536781922,0.27663705496870117,0.7233629450312988,261.4844729001111,-261.4844729001111
10/25/2025 20:00,Southern Utah,Utah Tech,29.8452101436735,29.487131974115922,0.35807816955757943,59.33234211778942,0.5089275373491221,0.4910724626508779,-103.63593482759347,103.63593482759347
10/25/2025 20:00,Grambling,Jackson St.,32.64883783393225,23.914138646168222,8.734699187764026,56.562976480100474,0.7074390879941947,0.29256091200580525,-241.80916143034074,241.80916143034074
10/25/2025 20:00,North Dakota St.,South Dakota St.,24.327691701326355,29.312622702628982,-4.984931001302627,53.64031440395534,0.377688157501856,0.622311842498144,164.7686934677283,-164.7686934677283
10/25/2025 20:00,UIW,UTRGV,30.408212621177913,16.004927911872965,14.403284709304948,46.41314053305088,0.8159944954002187,0.18400550459978127,-443.4620024955432,443.4620024955432
