start_date,home_team,away_team,spread,total,home_points,away_points,home_win_prob,home_ml,away_ml
2025-10-25T17:00Z,NEW HAMP,WM & MARY,0.8859815779125535,51.16785078887517,26.026916183393862,25.14093460548131,0.5220796851793369,-109.2399023413023,109.2399023413023
2025-10-25T17:00Z,TENN TECH,SCAR STATE,8.431781947943193,47.03530027879979,27.73354111337149,19.301759165428297,0.7008984737728912,-234.3346363404032,234.3346363404032
2025-10-25T17:00Z,MAINE,ELON,10.322191159560777,43.3523784906727,26.83728482511674,16.51509366555596,0.7405807788611876,-285.4764483565043,285.4764483565043
2025-10-25T17:00Z,W CAROLINA,CAMPBELL,10.374844877645263,53.58894326522818,31.98189407143672,21.60704919379146,0.7416458542837912,-287.0655906170199,287.0655906170199
2025-10-25T17:00Z,RHODE ISLD,BRYANT,9.231653840336858,45.1337865061888,27.18272017326283,17.95106633292597,0.718022964641104,-254.63880905309028,254.63880905309028
2025-10-25T17:00Z,STETSON,STTHOM,1.6825736747945044,62.48832708368822,32.085450379241365,30.402876704446854,0.5418759140577698,-118.28147235334418,118.28147235334418
2025-10-25T17:00Z,FORDHAM,LEHIGH,5.0734860962758805,52.80538816225001,28.939437129262945,23.865951032987066,0.6244134367492967,-166.25020643576698,166.25020643576698
2025-10-25T18:00Z,YNGTOWN ST,MURRAY ST,14.344693929388537,67.04992824285469,40.697311086121616,26.352617156733075,0.8150186862348328,-440.5951442584598,440.5951442584598
2025-10-25T18:00Z,S DAKOTA,ILL STATE,8.396729268853509,60.5217849110807,34.4592570899671,26.062527821113598,0.7001373475058839,-233.4860115731224,233.4860115731224
2025-10-25T18:00Z,NORFOLK,SCAR STATE,0.532542768789309,49.331104494348224,24.93182363156877,24.399280862779456,0.5132759128974886,-105.45521097035518,105.45521097035518
2025-10-25T18:00Z,W GEORGIA,CENT ARK,11.383677818523633,54.53365622095646,32.95866701974005,21.57498920121641,0.7616065377183225,-319.47459063220225,319.47459063220225
2025-10-25T18:00Z,HAMPTON,MONMOUTH,-2.6347694875232675,68.20062282356508,32.782926668020906,35.41769615554418,0.43460064825815725,130.0962973727526,-130.0962973727526
2025-10-25T18:00Z,FURMAN,CITADEL,14.187910594876787,54.49919106184127,34.34355082835903,20.155640233482245,0.8123917392562474,-433.02556936224903,433.02556936224903
2025-10-25T18:00Z,CHARLES SO,S ILLINOIS,11.120714209110785,63.383496755283815,37.2521054821973,26.131391273086514,0.756486336111025,-310.65457437982997,310.65457437982997
2025-10-25T18:30Z,TENN STATE,W ILLINOIS,2.623684151983819,54.75372101057288,28.68870258127835,26.065018429294533,0.5651266579598068,-129.95201207517908,129.95201207517908
2025-10-25T19:00Z,HOUCHR,SE LA,11.118019191280716,38.872770966580426,24.99539507893057,13.877375887649855,0.7564335552918549,-310.56558558312724,310.56558558312724
2025-10-25T19:00Z,ST FRANCIS,ROB MORRIS,9.355439409799128,51.68573944355312,30.520589426676125,21.165150016876993,0.7206303044169599,-257.94863072496673,257.94863072496673
2025-10-25T19:00Z,MERCER,MAINE,8.340516541021763,48.13203115393287,28.236273847477317,19.895757306455554,0.698914929689652,-232.1320445976397,232.1320445976397
2025-10-25T19:00Z,S ILLINOIS,N IOWA,1.0271553867277303,54.397807960988644,27.712481673858186,26.685326287130458,0.5255934012091358,-110.78964806744531,110.78964806744531
2025-10-25T19:00Z,TENN STATE,LAMAR,1.7634805578296318,43.957415616299485,22.860448087064558,21.096967529234927,0.5438815719071737,-119.24130629435703,119.24130629435703
2025-10-25T19:00Z,PRVIEW A&M,ELON,3.9950687076632585,41.16352893952825,22.579298823595753,18.584230115932495,0.5985871477483753,-149.12007535153666,149.12007535153666
2025-10-25T19:00Z,BETH COOK,ARKAPB,8.313883485148226,66.60054920543561,37.45721634529192,29.143332860143694,0.6983349767370948,-231.49351860009511,231.49351860009511
2025-10-25T19:00Z,ALCORN ST,MS VLY ST,19.88287861707929,44.22437537453921,32.053626995809246,12.17074837872996,0.893007095684577,-834.641419819698,834.641419819698
2025-10-25T19:00Z,E KENTUCKY,TENN STATE,10.62848245288421,38.885710553432205,24.75709650315821,14.128614050273995,0.7467444894561077,-294.8581406392292,294.8581406392292
2025-10-25T19:00Z,LNDNWD,GARD-WEBB,4.566672080689395,65.57742296758754,35.07204752413847,30.50537544344907,0.6123376595072401,-157.95644702781652,157.95644702781652
2025-10-25T19:00Z,N COLORADO,UC DAVIS,2.6033296005864877,60.37547010889051,31.4893998547385,28.88607025415201,0.5646258654615564,-129.68750797750934,129.68750797750934
2025-10-25T19:00Z,WEBER ST,E WASHGTON,0.7142274331151848,55.32595262331496,28.020090028215073,27.30586259509989,0.5178025574537048,-107.38392860803928,107.38392860803928
2025-10-25T19:30Z,HOWARD,MORGAN ST,11.351345486618674,40.771523253283256,26.061434369950966,14.71008888333229,0.7609801859040711,-318.37535678052916,318.37535678052916
2025-10-25T19:30Z,SAMFORD,CHATTNOOGA,3.4242860016865295,57.93748739517554,30.680886698431035,27.256600696744503,0.5847334410985026,-140.80918113062006,140.80918113062006
2025-10-25T19:30Z,VILLANOVA,ALBANY,10.646680313392052,57.23058481705096,33.9386325652215,23.291952251829457,0.7471082588153881,-295.4261200131468,295.4261200131468
2025-10-25T19:30Z,TENN STATE,WOFFORD,2.80105175478341,42.27100461581743,22.53602818530042,19.734976430517012,0.5694860088984387,-132.28048813031324,132.28048813031324
2025-10-25T19:30Z,ALAB A&M,ALABAMA ST,11.248913436169918,68.38693330819504,39.81792337218248,28.569009936012563,0.7589899139312708,-314.9203945410104,314.9203945410104
2025-10-25T19:30Z,STNY BROOK,TOWSON,14.265972127068736,52.026931862674004,33.14645199487137,18.880479867802634,0.8137025501919811,-436.77600043935576,436.77600043935576
2025-10-25T20:00Z,IDAHO,PORTLAND,14.15187525437652,58.42398811303394,36.28793168370523,22.13605642932871,0.8117847153212593,-431.3064779552157,431.3064779552157
2025-10-25T20:00Z,AUSTINPEAY,N ALABAMA,5.374952297610301,54.346647975113825,29.860800136362062,24.485847838751763,0.6315398769540894,-171.39978995105497,171.39978995105497
2025-10-25T20:00Z,N DAKOTA,INDIANA ST,6.944691294236042,59.39405365135254,33.169372472794294,26.22468117855825,0.6678714667649892,-201.08825347216106,201.08825347216106
2025-10-25T20:00Z,NICHOLLS,MCNEESE,10.16878530937841,47.71467096497439,28.941728137176398,18.77294282779799,0.7374648168960942,-280.90132841517914,280.90132841517914
2025-10-25T21:00Z,SOUTHERN U,FL A&M,4.587093809748508,58.5558368146099,31.571465312179203,26.984371502430694,0.6128264400793533,-158.28209968804566,158.28209968804566
2025-10-25T22:00Z,IDAHO ST,N ARIZONA,4.591579602221012,69.82867948268202,37.21012954245152,32.6185499402305,0.6129337806253556,-158.35372604089028,158.35372604089028
2025-10-25T22:00Z,GRAMBLING,JACKSON ST,-8.274840584253873,56.00994740013401,23.86755340794007,32.142393992193945,0.3025161157955384,230.5609016465986,-230.5609016465986
2025-10-25T23:00Z,East Texas A&M,STF AUSTIN,17.31666865765058,43.58090450990284,30.44878658377671,13.132117926126128,0.8604385537936118,-616.5302647560459,616.5302647560459
2025-10-26T00:00Z,CAL POLY,MONTANA ST,-4.280352746044724,55.55781915792298,25.638733205939126,29.919085951983853,0.3945336208958776,153.46382336929216,-153.46382336929216
2025-10-26T00:00Z,UTAHTC,SOUTHERN U,9.928352821167154,54.52091319316896,32.22463300716806,22.2962801860009,0.7325429296367763,-273.8917795823966,273.8917795823966
2025-10-26T00:00Z,TXGV,INCAR WORD,5.296041035180888,46.433095961905856,25.86456849854337,20.568527463362486,0.6296787258483274,-170.03579588852617,170.03579588852617
2025-10-26T00:00Z,S DAK ST,N DAK ST,-1.7203847128913212,50.98729908912906,24.633457188118868,26.353841901010192,0.4571866255503218,118.72905813819166,-118.72905813819165
