season,season_type,week,game_id,start_date,home_team,away_team,actual_home_points,actual_away_points,actual_margin,actual_total,model_spread,model_total,home_win_prob,market_spread,market_total,home_moneyline,away_moneyline,spread_edge,total_edge,spread_error,total_error,brier,model_pick,bet_tracked,bet_result
2019,regular,11,401112142,2019-11-09T17:00:00,West Virginia,Texas Tech,17,38,-21,55,,,,,,,,,,,,,,False,
2019,regular,11,401112502,2019-11-09T17:00:00,Boston College,Florida State,31,38,-7,69,,,,,,,,,,,,,,False,
2019,regular,11,401112235,2019-11-09T17:00:00,Minnesota,Penn State,31,26,5,57,,,,,,,,,,,,,,False,
2019,regular,11,401112249,2019-11-09T17:00:00,Northwestern,Purdue,22,24,-2,46,,,,,,,,,,,,,,False,
2019,regular,11,401112504,2019-11-09T17:30:00,Virginia,Georgia Tech,33,28,5,61,,,,,,,,,,,,,,False,
2019,regular,11,401114307,2019-11-09T19:00:00,Old Dominion,UTSA,23,24,-1,47,,,,,,,,,,,,,,False,
2019,regular,11,401121967,2019-11-09T20:00:00,Texas State,South Alabama,30,28,2,58,,,,,,,,,,,,,,False,
2019,regular,11,401114190,2019-11-09T20:00:00,Colorado,Stanford,16,13,3,29,,,,,,,,,,,,,,False,
2019,regular,11,401114304,2019-11-09T20:00:00,UTEP,Charlotte,21,28,-7,49,,,,,,,,,,,,,,False,
2019,regular,11,401112111,2019-11-09T20:30:00,Texas,Kansas State,27,24,3,51,,,,,,,,,,,,,,False,
2019,regular,11,401114308,2019-11-09T20:30:00,Southern Miss,UAB,37,2,35,39,,,,,,,,,,,,,,False,
2019,regular,11,401114160,2019-11-09T20:30:00,Arizona State,USC,26,31,-5,57,,,,,,,,,,,,,,False,
2019,regular,11,401110842,2019-11-09T20:30:00,Alabama,LSU,41,46,-5,87,,,,,,,,,,,,,,False,
2019,regular,11,401112154,2019-11-09T20:30:00,Michigan State,Illinois,34,37,-3,71,,,,,,,,,,,,,,False,
2019,regular,11,401112506,2019-11-09T20:30:00,Virginia Tech,Wake Forest,36,17,19,53,,,,,,,,,,,,,,False,
2019,regular,11,401112505,2019-11-09T20:30:00,Miami,Louisville,52,27,25,79,,,,,,,,,,,,,,False,
2019,regular,11,401121965,2019-11-09T20:30:00,Troy,Georgia Southern,49,28,21,77,,,,,,,,,,,,,,False,
2019,regular,11,401117901,2019-11-09T20:30:00,Cincinnati,UConn,48,3,45,51,,,,,,,,,,,,,,False,
2019,regular,11,401110847,2019-11-09T21:00:00,Ole Miss,New Mexico State,41,3,38,44,,,,,,,,,,,,,,False,
2019,regular,11,401114306,2019-11-09T21:00:00,Louisiana Tech,North Texas,52,17,35,69,,,,,,,,,,,,,,False,
2019,regular,11,401112198,2019-11-09T21:00:00,Wisconsin,Iowa,24,22,2,46,,,,,,,,,,,,,,False,
2019,regular,11,401121966,2019-11-09T22:00:00,UL Monroe,Georgia State,45,31,14,76,,,,,,,,,,,,,,False,
2019,regular,11,401114305,2019-11-09T23:00:00,Florida Atlantic,Florida International,37,7,30,44,,,,,,,,,,,,,,False,
2019,regular,11,401117540,2019-11-10T00:00:00,Fresno State,Utah State,35,37,-2,72,,,,,,,,,,,,,,False,
2019,regular,11,401110845,2019-11-10T00:00:00,Georgia,Missouri,27,0,27,27,,,,,,,,,,,,,,False,
2019,regular,11,401114180,2019-11-10T00:00:00,California,Washington State,33,20,13,53,,,,,,,,,,,,,,False,
2019,regular,11,401110848,2019-11-10T00:00:00,South Carolina,App State,15,20,-5,35,,,,,,,,,,,,,,False,
2019,regular,11,401111654,2019-11-10T00:30:00,Duke,Notre Dame,7,38,-31,45,,,,,,,,,,,,,,False,
2019,regular,11,401112503,2019-11-10T00:30:00,NC State,Clemson,10,55,-45,65,,,,,,,,,,,,,,False,
2019,regular,11,401114353,2019-11-10T00:30:00,BYU,Liberty,31,24,7,55,,,,,,,,,,,,,,False,
2019,regular,11,401110846,2019-11-10T00:30:00,Kentucky,Tennessee,13,17,-4,30,,,,,,,,,,,,,,False,
2019,regular,11,401112092,2019-11-10T01:00:00,Oklahoma,Iowa State,42,41,1,83,,,,,,,,,,,,,,False,
2019,regular,11,401117541,2019-11-10T03:15:00,Boise State,Wyoming,20,17,3,37,,,,,,,,,,,,,,False,
2019,regular,11,401117542,2019-11-10T03:30:00,San Diego State,Nevada,13,17,-4,30,,,,,,,,,,,,,,False,
2019,regular,11,401117543,2019-11-10T04:00:00,Hawai'i,San José State,42,40,2,82,,,,,,,,,,,,,,False,
2019,regular,12,401119299,2019-11-12T23:00:00,Akron,Eastern Michigan,14,42,-28,56,,,,,,,,,,,,,,False,
2019,regular,12,401119300,2019-11-12T23:30:00,Ohio,Western Michigan,34,37,-3,71,,,,,,,,,,,,,,False,
2019,regular,12,401119302,2019-11-14T01:00:00,Toledo,Northern Illinois,28,31,-3,59,,,,,,,,,,,,,,False,
2019,regular,12,401119301,2019-11-14T01:00:00,Miami (OH),Bowling Green,44,3,41,47,,,,,,,,,,,,,,False,
2019,regular,12,401119303,2019-11-15T00:00:00,Kent State,Buffalo,30,27,3,57,,,,,,,,,,,,,,False,
2019,regular,12,401112507,2019-11-15T01:00:00,Pittsburgh,North Carolina,34,27,7,61,,,,,,,,,,,,,,False,
2019,regular,12,401114309,2019-11-16T00:00:00,Marshall,Louisiana Tech,31,10,21,41,,,,,,,,,,,,,,False,
2019,regular,12,401117547,2019-11-16T02:30:00,San Diego State,Fresno State,17,7,10,24,,,,,,,,,,,,,,False,
2019,regular,12,401112250,2019-11-16T17:00:00,Northwestern,Massachusetts,45,6,39,51,,,,,,,,,,,,,,False,
2019,regular,12,401112219,2019-11-16T17:00:00,Michigan,Michigan State,44,10,34,54,,,,,,,,,,,,,,False,
2019,regular,12,401112244,2019-11-16T17:00:00,Nebraska,Wisconsin,21,37,-16,58,,,,,,,,,,,,,,False,
2019,regular,12,401112133,2019-11-16T17:00:00,Texas Tech,TCU,31,33,-2,64,,,,,,,,,,,,,,False,
2019,regular,12,401117905,2019-11-16T17:00:00,Temple,Tulane,29,21,8,50,,,,,,,,,,,,,,False,
2019,regular,12,401112166,2019-11-16T17:00:00,Penn State,Indiana,34,27,7,61,,,,,,,,,,,,,,False,
2019,regular,12,401110851,2019-11-16T17:00:00,Mississippi State,Alabama,7,38,-31,45,,,,,,,,,,,,,,False,
2019,regular,12,401110852,2019-11-16T17:00:00,Missouri,Florida,6,23,-17,29,,,,,,,,,,,,,,False,
2019,regular,12,401112105,2019-11-16T17:00:00,Oklahoma State,Kansas,31,13,18,44,,,,,,,,,,,,,,False,
2019,regular,12,401114312,2019-11-16T18:00:00,UAB,UTEP,37,10,27,47,26.545736915785607,46.227462312129674,0.9616127512912132,,,,,,,-0.4542630842143929,-0.7725376878703258,0.0014735808634302576,,False,
2019,regular,12,401114338,2019-11-16T19:30:00,Notre Dame,Navy,52,20,32,72,,,,,,,,,,,,,,False,
2019,regular,12,401121969,2019-11-16T20:00:00,Arkansas State,Coastal Carolina,28,27,1,55,,,,,,,,,,,,,,False,
2019,regular,12,401121970,2019-11-16T20:00:00,Georgia Southern,UL Monroe,51,29,22,80,,,,,,,,,,,,,,False,
2019,regular,12,401121972,2019-11-16T20:00:00,Texas State,Troy,27,63,-36,90,,,,,,,,,,,,,,False,
2019,regular,12,401110849,2019-11-16T20:30:00,Auburn,Georgia,14,21,-7,35,,,,,,,,,,,,,,False,
2019,regular,12,401117904,2019-11-16T20:30:00,Houston,Memphis,27,45,-18,72,,,,,,,,,,,,,,False,
2019,regular,12,401112093,2019-11-16T20:30:00,Iowa State,Texas,23,21,2,44,,,,,,,,,,,,,,False,
2019,regular,12,401112255,2019-11-16T20:30:00,Rutgers,Ohio State,21,56,-35,77,,,,,,,,,,,,,,False,
2019,regular,12,401112511,2019-11-16T20:30:00,Georgia Tech,Virginia Tech,0,45,-45,45,,,,,,,,,,,,,,False,
2019,regular,12,401112508,2019-11-16T20:30:00,Clemson,Wake Forest,52,3,49,55,,,,,,,,,,,,,,False,
2019,regular,12,401110854,2019-11-16T20:30:00,Vanderbilt,Kentucky,14,38,-24,52,,,,,,,,,,,,,,False,
2019,regular,12,401119304,2019-11-16T20:30:00,Ball State,Central Michigan,44,45,-1,89,,,,,,,,,,,,,,False,
2019,regular,12,401112112,2019-11-16T20:30:00,Kansas State,West Virginia,20,24,-4,44,,,,,,,,,,,,,,False,
2019,regular,12,401112509,2019-11-16T21:00:00,Duke,Syracuse,6,49,-43,55,,,,,,,,,,,,,,False,
2019,regular,12,401117546,2019-11-16T21:00:00,Utah State,Wyoming,26,21,5,47,,,,,,,,,,,,,,False,
2019,regular,12,401112199,2019-11-16T21:00:00,Iowa,Minnesota,23,19,4,42,,,,,,,,,,,,,,False,
2019,regular,12,401117548,2019-11-16T21:00:00,UNLV,Hawai'i,7,21,-14,28,,,,,,,,,,,,,,False,
2019,regular,12,401114310,2019-11-16T21:30:00,Middle Tennessee,Rice,28,31,-3,59,,,,,,,,,,,,,,False,
2019,regular,12,401114231,2019-11-16T21:30:00,Washington State,Stanford,49,22,27,71,,,,,,,,,,,,,,False,
2019,regular,12,401121971,2019-11-16T22:00:00,South Alabama,Louisiana,27,37,-10,64,,,,,,,,,,,,,,False,
2019,regular,12,401114311,2019-11-16T23:00:00,UTSA,Southern Miss,17,36,-19,53,,,,,,,,,,,,,,False,
2019,regular,12,401117903,2019-11-17T00:00:00,South Florida,Cincinnati,17,20,-3,37,,,,,,,,,,,,,,False,
2019,regular,12,401117544,2019-11-17T00:00:00,Colorado State,Air Force,21,38,-17,59,,,,,,,,,,,,,,False,
2019,regular,12,401110850,2019-11-17T00:00:00,Ole Miss,LSU,37,58,-21,95,,,,,,,,,,,,,,False,
2019,regular,12,401110853,2019-11-17T00:30:00,Texas A&M,South Carolina,30,6,24,36,,,,,,,,,,,,,,False,
2019,regular,12,401112082,2019-11-17T00:30:00,Baylor,Oklahoma,31,34,-3,65,,,,,,,,,,,,,,False,
2019,regular,12,401114161,2019-11-17T00:30:00,Oregon State,Arizona State,35,34,1,69,,,,,,,,,,,,,,False,
2019,regular,12,401112512,2019-11-17T00:30:00,NC State,Louisville,20,34,-14,54,,,,,,,,,,,,,,False,
2019,regular,12,401121968,2019-11-17T00:30:00,Georgia State,App State,27,56,-29,83,,,,,,,,,,,,,,False,
2019,regular,12,401114216,2019-11-17T01:00:00,Utah,UCLA,49,3,46,52,,,,,,,,,,,,,,False,
2019,regular,12,401117545,2019-11-17T03:15:00,Boise State,New Mexico,42,9,33,51,,,,,,,,,,,,,,False,
2019,regular,12,401114172,2019-11-17T03:30:00,Oregon,Arizona,34,6,28,40,,,,,,,,,,,,,,False,
2019,regular,12,401114181,2019-11-17T04:00:00,California,USC,17,41,-24,58,,,,,,,,,,,,,,False,
2019,regular,13,401119306,2019-11-20T00:30:00,Bowling Green,Ohio,24,66,-42,90,,,,,,,,,,,,,,False,
2019,regular,13,401119305,2019-11-20T00:30:00,Northern Illinois,Eastern Michigan,17,45,-28,62,,,,,,,,,,,,,,False,
2019,regular,13,401119308,2019-11-21T00:30:00,Buffalo,Toledo,49,30,19,79,,,,,,,,,,,,,,False,
2019,regular,13,401119307,2019-11-21T00:30:00,Miami (OH),Akron,20,17,3,37,,,,,,,,,,,,,,False,
2019,regular,13,401112513,2019-11-22T01:00:00,Georgia Tech,NC State,28,26,2,54,,,,,,,,,,,,,,False,
2019,regular,13,401117550,2019-11-23T02:30:00,Wyoming,Colorado State,17,7,10,24,,,,,,,,,,,,,,False,
2019,regular,13,401112236,2019-11-23T17:00:00,Northwestern,Minnesota,22,38,-16,60,,,,,,,,,,,,,,False,
2019,regular,13,401112256,2019-11-23T17:00:00,Ohio State,Penn State,28,17,11,45,,,,,,,,,,,,,,False,
2019,regular,13,401112155,2019-11-23T17:00:00,Iowa,Illinois,19,10,9,29,,,,,,,,,,,,,,False,
2019,regular,13,401112094,2019-11-23T17:00:00,Iowa State,Kansas,41,31,10,72,,,,,,,,,,,,,,False,
2019,regular,13,401112220,2019-11-23T17:00:00,Rutgers,Michigan State,0,27,-27,27,,,,,,,,,,,,,,False,
2019,regular,13,401117908,2019-11-23T17:00:00,UConn,East Carolina,24,31,-7,55,,,,,,,,,,,,,,False,
2019,regular,13,401112520,2019-11-23T17:00:00,Virginia,Liberty,55,27,28,82,,,,,,,,,,,,,,False,
2019,regular,13,401112128,2019-11-23T17:00:00,West Virginia,Oklahoma State,13,20,-7,33,,,,,,,,,,,,,,False,
2019,regular,13,401114358,2019-11-23T17:00:00,Massachusetts,BYU,24,56,-32,80,,,,,,,,,,,,,,False,
2019,regular,13,401119309,2019-11-23T17:00:00,Kent State,Ball State,41,38,3,79,,,,,,,,,,,,,,False,
2019,regular,13,401117906,2019-11-23T17:00:00,Tulane,UCF,31,34,-3,65,,,,,,,,,,,,,,False,
2019,regular,13,401183793,2019-11-23T19:00:00,New Mexico,Air Force,22,44,-22,66,,,,,,,,,,,,,,False,
2019,regular,13,401121976,2019-11-23T19:00:00,Georgia State,South Alabama,28,15,13,43,,,,,,,,,,,,,,False,
2019,regular,13,401121973,2019-11-23T19:30:00,App State,Texas State,35,13,22,48,,,,,,,,,,,,,,False,
2019,regular,13,401112514,2019-11-23T19:30:00,Notre Dame,Boston College,40,7,33,47,,,,,,,,,,,,,,False,
2019,regular,13,401121974,2019-11-23T20:00:00,Arkansas State,Georgia Southern,38,33,5,71,,,,,,,,,,,,,,False,
2019,regular,13,401117911,2019-11-23T20:30:00,Navy,SMU,35,28,7,63,,,,,,,,,,,,,,False,
2019,regular,13,401114217,2019-11-23T20:30:00,USC,UCLA,52,35,17,87,23.64522717291664,65.0570806584243,0.9425272424551381,,,,,,,6.645227172916641,-21.942919341575703,0.0033031178598104827,,False,
2019,regular,13,401112210,2019-11-23T20:30:00,Maryland,Nebraska,7,54,-47,61,,,,,,,,,,,,,,False,
2019,regular,13,401110857,2019-11-23T20:30:00,Georgia,Texas A&M,19,13,6,32,,,,,,,,,,,,,,False,
2019,regular,13,401112083,2019-11-23T20:30:00,Baylor,Texas,24,10,14,34,,,,,,,,,,,,,,False,
2019,regular,13,401112519,2019-11-23T20:30:00,Virginia Tech,Pittsburgh,28,0,28,28,,,,,,,,,,,,,,False,
2019,regular,13,401114315,2019-11-23T20:30:00,UAB,Louisiana Tech,20,14,6,34,,,,,,,,,,,,,,False,
2019,regular,13,401114313,2019-11-23T20:30:00,Charlotte,Marshall,24,13,11,37,,,,,,,,,,,,,,False,
2019,regular,13,401114318,2019-11-23T20:30:00,Southern Miss,Western Kentucky,10,28,-18,38,,,,,,,,,,,,,,False,
2019,regular,13,401114317,2019-11-23T20:30:00,Rice,North Texas,20,14,6,34,,,,,,,,,,,,,,False,
2019,regular,13,401112167,2019-11-23T20:30:00,Indiana,Michigan,14,39,-25,53,,,,,,,,,,,,,,False,
2019,regular,13,401117909,2019-11-23T21:00:00,South Florida,Memphis,10,49,-39,59,,,,,,,,,,,,,,False,
2019,regular,13,401114182,2019-11-23T21:00:00,Stanford,California,20,24,-4,44,,,,,,,,,,,,,,False,
2019,regular,13,401112516,2019-11-23T21:00:00,Louisville,Syracuse,56,34,22,90,,,,,,,,,,,,,,False,
2019,regular,13,401117553,2019-11-23T21:00:00,UNLV,San José State,38,35,3,73,,,,,,,,,,,,,,False,
2019,regular,13,401114319,2019-11-23T21:00:00,New Mexico State,UTEP,44,35,9,79,,,,,,,,,,,,,,False,
2019,regular,13,401112263,2019-11-23T21:00:00,Wisconsin,Purdue,45,24,21,69,,,,,,,,,,,,,,False,
2019,regular,13,401114316,2019-11-23T21:30:00,Middle Tennessee,Old Dominion,38,17,21,55,,,,,,,,,,,,,,False,
2019,regular,13,401121975,2019-11-23T22:00:00,UL Monroe,Coastal Carolina,45,42,3,87,,,,,,,,,,,,,,False,
2019,regular,13,401121977,2019-11-23T22:00:00,Louisiana,Troy,53,3,50,56,,,,,,,,,,,,,,False,
2019,regular,13,401114314,2019-11-23T23:00:00,UTSA,Florida Atlantic,26,40,-14,66,,,,,,,,,,,,,,False,
2019,regular,13,401110859,2019-11-24T00:00:00,LSU,Arkansas,56,20,36,76,,,,,,,,,,,,,,False,
2019,regular,13,401112113,2019-11-24T00:00:00,Texas Tech,Kansas State,27,30,-3,57,,,,,,,,,,,,,,False,
2019,regular,13,401117907,2019-11-24T00:00:00,Cincinnati,Temple,15,13,2,28,,,,,,,,,,,,,,False,
2019,regular,13,401112517,2019-11-24T00:00:00,Florida International,Miami,30,24,6,54,,,,,,,,,,,,,,False,
2019,regular,13,401117910,2019-11-24T00:30:00,Tulsa,Houston,14,24,-10,38,,,,,,,,,,,,,,False,
2019,regular,13,401112515,2019-11-24T00:30:00,Wake Forest,Duke,39,27,12,66,,,,,,,,,,,,,,False,
2019,regular,13,401110861,2019-11-24T00:30:00,Missouri,Tennessee,20,24,-4,44,,,,,,,,,,,,,,False,
2019,regular,13,401114162,2019-11-24T00:30:00,Arizona State,Oregon,31,28,3,59,,,,,,,,,,,,,,False,
2019,regular,13,401112120,2019-11-24T01:00:00,Oklahoma,TCU,28,24,4,52,,,,,,,,,,,,,,False,
2019,regular,13,401114206,2019-11-24T02:00:00,Washington State,Oregon State,54,53,1,107,,,,,,,,,,,,,,False,
2019,regular,13,401114191,2019-11-24T03:00:00,Colorado,Washington,20,14,6,34,,,,,,,,,,,,,,False,
2019,regular,13,401114173,2019-11-24T03:00:00,Arizona,Utah,7,35,-28,42,,,,,,,,,,,,,,False,
2019,regular,13,401117551,2019-11-24T03:30:00,Fresno State,Nevada,28,35,-7,63,,,,,,,,,,,,,,False,
2019,regular,13,401117549,2019-11-24T03:30:00,Utah State,Boise State,21,56,-35,77,,,,,,,,,,,,,,False,
2019,regular,13,401117552,2019-11-24T04:00:00,Hawai'i,San Diego State,14,11,3,25,,,,,,,,,,,,,,False,
2019,regular,14,401119310,2019-11-26T23:00:00,Akron,Ohio,3,52,-49,55,,,,,,,,,,,,,,False,
2019,regular,14,401119311,2019-11-27T00:00:00,Northern Illinois,Western Michigan,17,14,3,31,,,,,,,,,,,,,,False,
2019,regular,14,401110863,2019-11-29T00:30:00,Mississippi State,Ole Miss,21,20,1,41,,,,,,,,,,,,,,False,
2019,regular,14,401112521,2019-11-29T17:00:00,Virginia,Virginia Tech,39,30,9,69,,,,,,,,,,,,,,False,
2019,regular,14,401119313,2019-11-29T17:00:00,Eastern Michigan,Kent State,26,34,-8,60,,,,,,,,,,,,,,False,
2019,regular,14,401119312,2019-11-29T17:00:00,Buffalo,Bowling Green,49,7,42,56,,,,,,,,,,,,,,False,
2019,regular,14,401119315,2019-11-29T17:00:00,Central Michigan,Toledo,49,7,42,56,,,,,,,,,,,,,,False,
2019,regular,14,401119314,2019-11-29T17:00:00,Ball State,Miami (OH),41,27,14,68,,,,,,,,,,,,,,False,
2019,regular,14,401112138,2019-11-29T17:00:00,Texas,Texas Tech,49,24,25,73,,,,,,,,,,,,,,False,
2019,regular,14,401110864,2019-11-29T19:30:00,Arkansas,Missouri,14,24,-10,38,,,,,,,,,,,,,,False,
2019,regular,14,401112200,2019-11-29T19:30:00,Nebraska,Iowa,24,27,-3,51,,,,,,,,,,,,,,False,
2019,regular,14,401117913,2019-11-29T20:30:00,Memphis,Cincinnati,34,24,10,58,,,,,,,,,,,,,,False,
2019,regular,14,401117554,2019-11-29T20:30:00,Colorado State,Boise State,24,31,-7,55,,,,,,,,,,,,,,False,
2019,regular,14,401114232,2019-11-29T21:00:00,Washington,Washington State,31,13,18,44,,,,,,,,,,,,,,False,
2019,regular,14,401112134,2019-11-29T21:15:00,TCU,West Virginia,17,20,-3,37,,,,,,,,,,,,,,False,
2019,regular,14,401121979,2019-11-29T22:00:00,South Alabama,Arkansas State,34,30,4,64,,,,,,,,,,,,,,False,
2019,regular,14,401121978,2019-11-29T23:00:00,Troy,App State,13,48,-35,61,,,,,,,,,,,,,,False,
2019,regular,14,401117912,2019-11-30T01:00:00,UCF,South Florida,34,7,27,41,,,,,,,,,,,,,,False,
2019,regular,14,401112228,2019-11-30T17:00:00,Michigan,Ohio State,27,56,-29,83,,,,,,,,,,,,,,False,
2019,regular,14,401110867,2019-11-30T17:00:00,Georgia Tech,Georgia,7,52,-45,59,,,,,,,,,,,,,,False,
2019,regular,14,401112156,2019-11-30T17:00:00,Illinois,Northwestern,10,29,-19,39,,,,,,,,,,,,,,False,
2019,regular,14,401117915,2019-11-30T17:00:00,East Carolina,Tulsa,24,49,-25,73,,,,,,,,,,,,,,False,
2019,regular,14,401110868,2019-11-30T17:00:00,Kentucky,Louisville,45,13,32,58,,,,,,,,,,,,,,False,
2019,regular,14,401121980,2019-11-30T17:00:00,Coastal Carolina,Texas State,24,21,3,45,,,,,,,,,,,,,,False,
2019,regular,14,401110870,2019-11-30T17:00:00,South Carolina,Clemson,3,38,-35,41,,,,,,,,,,,,,,False,
2019,regular,14,401112168,2019-11-30T17:00:00,Purdue,Indiana,41,44,-3,85,,,,,,,,,,,,,,False,
2019,regular,14,401114321,2019-11-30T17:00:00,Marshall,Florida International,30,27,3,57,,,,,,,,,,,,,,False,
2019,regular,14,401112525,2019-11-30T17:30:00,Syracuse,Wake Forest,39,30,9,69,,,,,,,,,,,,,,False,
2019,regular,14,401114320,2019-11-30T19:00:00,Old Dominion,Charlotte,22,38,-16,60,,,,,,,,,,,,,,False,
2019,regular,14,401117556,2019-11-30T19:00:00,Air Force,Wyoming,20,6,14,26,,,,,,,,,,,,,,False,
2019,regular,14,401114346,2019-11-30T19:00:00,Liberty,New Mexico State,49,28,21,77,,,,,,,,,,,,,,False,
2019,regular,14,401114324,2019-11-30T19:00:00,Western Kentucky,Middle Tennessee,31,26,5,57,,,,,,,,,,,,,,False,
2019,regular,14,401117558,2019-11-30T20:00:00,Nevada,UNLV,30,33,-3,63,,,,,,,,,,,,,,False,
2019,regular,14,401114326,2019-11-30T20:00:00,UTEP,Rice,16,30,-14,46,,,,,,,,,,,,,,False,
2019,regular,14,401112523,2019-11-30T20:30:00,Duke,Miami,27,17,10,44,,,,,,,,,,,,,,False,
2019,regular,14,401114322,2019-11-30T20:30:00,Florida Atlantic,Southern Miss,34,17,17,51,,,,,,,,,,,,,,False,
2019,regular,14,401112522,2019-11-30T20:30:00,Pittsburgh,Boston College,19,26,-7,45,,,,,,,,,,,,,,False,
2019,regular,14,401114323,2019-11-30T20:30:00,Louisiana Tech,UTSA,41,27,14,68,,,,,,,,,,,,,,False,
2019,regular,14,401112221,2019-11-30T20:30:00,Michigan State,Maryland,19,16,3,35,,,,,,,,,,,,,,False,
2019,regular,14,401112261,2019-11-30T20:30:00,Penn State,Rutgers,27,6,21,33,,,,,,,,,,,,,,False,
2019,regular,14,401117914,2019-11-30T20:30:00,Temple,UConn,49,17,32,66,,,,,,,,,,,,,,False,
2019,regular,14,401112237,2019-11-30T20:30:00,Minnesota,Wisconsin,17,38,-21,55,,,,,,,,,,,,,,False,
2019,regular,14,401112084,2019-11-30T20:30:00,Kansas,Baylor,6,61,-55,67,,,,,,,,,,,,,,False,
2019,regular,14,401110865,2019-11-30T20:30:00,Auburn,Alabama,48,45,3,93,,,,,,,,,,,,,,False,
2019,regular,14,401114212,2019-11-30T21:00:00,Stanford,Notre Dame,24,45,-21,69,,,,,,,,,,,,,,False,
2019,regular,14,401114199,2019-11-30T21:00:00,Oregon,Oregon State,24,10,14,34,,,,,,,,,,,,,,False,
2019,regular,14,401117917,2019-11-30T21:00:00,SMU,Tulane,37,20,17,57,,,,,,,,,,,,,,False,
2019,regular,14,401114325,2019-11-30T21:00:00,North Texas,UAB,21,26,-5,47,,,,,,,,,,,,,,False,
2019,regular,14,401110871,2019-11-30T21:00:00,Tennessee,Vanderbilt,28,10,18,38,,,,,,,,,,,,,,False,
2019,regular,14,401117555,2019-11-30T21:00:00,New Mexico,Utah State,25,38,-13,63,,,,,,,,,,,,,,False,
2019,regular,14,401121981,2019-11-30T23:00:00,Georgia Southern,Georgia State,38,10,28,48,,,,,,,,,,,,,,False,
2019,regular,14,401110869,2019-12-01T00:00:00,LSU,Texas A&M,50,7,43,57,,,,,,,,,,,,,,False,
2019,regular,14,401112524,2019-12-01T00:00:00,NC State,North Carolina,10,41,-31,51,,,,,,,,,,,,,,False,
2019,regular,14,401112095,2019-12-01T00:00:00,Kansas State,Iowa State,27,17,10,44,,,,,,,,,,,,,,False,
2019,regular,14,401117916,2019-12-01T00:00:00,Houston,Navy,41,56,-15,97,,,,,,,,,,,,,,False,
2019,regular,14,401114192,2019-12-01T00:30:00,Utah,Colorado,45,15,30,60,,,,,,,,,,,,,,False,
2019,regular,14,401110866,2019-12-01T00:30:00,Florida,Florida State,40,17,23,57,,,,,,,,,,,,,,False,
2019,regular,14,401121982,2019-12-01T00:30:00,Louisiana,UL Monroe,31,30,1,61,,,,,,,,,,,,,,False,
2019,regular,14,401112121,2019-12-01T01:00:00,Oklahoma State,Oklahoma,16,34,-18,50,,,,,,,,,,,,,,False,
2019,regular,14,401117218,2019-12-01T02:00:00,San Diego State,BYU,13,3,10,16,,,,,,,,,,,,,,False,
2019,regular,14,401114163,2019-12-01T03:00:00,Arizona State,Arizona,24,14,10,38,,,,,,,,,,,,,,False,
2019,regular,14,401114183,2019-12-01T03:30:00,UCLA,California,18,28,-10,46,,,,,,,,,,,,,,False,
2019,regular,14,401117557,2019-12-01T03:30:00,San José State,Fresno State,17,16,1,33,,,,,,,,,,,,,,False,
2019,regular,14,401114334,2019-12-01T04:59:00,Hawai'i,Army,52,31,21,83,,,,,,,,,,,,,,False,
2019,regular,15,401132973,2019-12-07T01:00:00,Oregon,Utah,37,15,22,52,,,,,,,,,,,,,,False,
2019,regular,15,401132982,2019-12-07T17:00:00,Central Michigan,Miami (OH),21,26,-5,47,,,,,,,,,,,,,,False,
2019,regular,15,401132974,2019-12-07T17:00:00,Oklahoma,Baylor,30,23,7,53,,,,,,,,,,,,,,False,
2019,regular,15,401132984,2019-12-07T17:00:00,App State,Louisiana,45,38,7,83,,,,,,,,,,,,,,False,
2019,regular,15,401132980,2019-12-07T18:30:00,Florida Atlantic,UAB,49,6,43,55,,,,,,,,,,,,,,False,
2019,regular,15,401132976,2019-12-07T20:30:00,Memphis,Cincinnati,29,24,5,53,,,,,,,,,,,,,,False,
2019,regular,15,401132979,2019-12-07T21:00:00,Boise State,Hawai'i,31,10,21,41,,,,,,,,,,,,,,False,
2019,regular,15,401132981,2019-12-07T21:00:00,LSU,Georgia,37,10,27,47,,,,,,,,,,,,,,False,
2019,regular,15,401132975,2019-12-08T00:30:00,Clemson,Virginia,62,17,45,79,,,,,,,,,,,,,,False,
2019,regular,15,401132983,2019-12-08T01:00:00,Wisconsin,Ohio State,21,34,-13,55,,,,,,,,,,,,,,False,
2019,regular,15,401114335,2019-12-14T20:00:00,Navy,Army,31,7,24,38,,,,,,,,,,,,,,False,
2019,postseason,1,401135260,2019-12-20T19:00:00,Charlotte,Buffalo,9,31,-22,40,,,,,,,,,,,,,,False,
2019,postseason,1,401135261,2019-12-21T00:30:00,Kent State,Utah State,51,41,10,92,,,,,,,,,,,,,,False,
2019,postseason,1,401135263,2019-12-21T19:00:00,San Diego State,Central Michigan,48,11,37,59,,,,,,,,,,,,,,False,
2019,postseason,1,401147693,2019-12-21T19:30:00,Georgia Southern,Liberty,16,23,-7,39,,,,,,,,,,,,,,False,
2019,postseason,1,401135264,2019-12-21T20:30:00,Florida Atlantic,SMU,52,28,24,80,,,,,,,,,,,,,,False,
2019,postseason,1,401135265,2019-12-21T22:30:00,Arkansas State,Florida International,34,26,8,60,,,,,,,,,,,,,,False,
2019,postseason,1,401135266,2019-12-22T00:30:00,Washington,Boise State,38,7,31,45,,,,,,,,,,,,,,False,
