season,week,target_spread,target_provider,provider_count,provider_list,spread_mean,spread_std,spread_min,spread_max,spread_rating_diff,power_diff,offense_diff,defense_diff,special_diff
2023,10,-1.5,ESPN Bet,1,ESPN Bet,-1.5,0.0,-1.5,-1.5,17.24254821434328,-1.4921013333389912,-0.0607629506762532,1.3441222073738703,-0.4360808764443397
2023,10,-13.5,ESPN Bet,1,ESPN Bet,-13.5,0.0,-13.5,-13.5,-8.44939043266231,0.0584365617733098,0.18226187364391036,0.3890543533067278,1.3261452071806354
2023,10,-20.0,ESPN Bet,1,ESPN Bet,-20.0,0.0,-20.0,-20.0,-17.58950087273161,-4.733208696225746,-1.4215507205306943,3.1175106528899725,-0.9707366140253955
2023,10,-19.5,ESPN Bet,1,ESPN Bet,-19.5,0.0,-19.5,-19.5,-8.813947286361872,-7.29907778771808,-1.7483733564950072,5.274899808858966,-1.379023111820533
2023,10,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,5.205648978364131,-4.02762108222554,-1.9923790924640339,1.8978960357072086,-0.6867297702714898
2023,10,8.0,ESPN Bet,1,ESPN Bet,8.0,0.0,8.0,8.0,-11.985097233887592,0.34289542244198257,0.4992266718927177,0.26356215768259705,0.53615454115931
2023,10,11.0,mean,1,William Hill (New Jersey),11.0,0.0,11.0,11.0,6.966028296618394,0.9347546700158404,1.496318320938571,0.3213813733871771,-1.2009113876777673
2023,10,-6.5,ESPN Bet,1,ESPN Bet,-6.5,0.0,-6.5,-6.5,3.7775696860938734,0.5825023772352255,0.3814795535759654,-0.3384163878242935,-0.6869678208251675
2023,10,12.5,ESPN Bet,1,ESPN Bet,12.5,0.0,12.5,12.5,-3.8217632466642595,0.7555087271900969,0.5075724498355473,-0.1919956540644086,0.2797031164507049
2023,10,-7.5,ESPN Bet,1,ESPN Bet,-7.5,0.0,-7.5,-7.5,2.9498602647863335,-1.575803935646757,-0.4509790793965516,1.0644488322123982,-0.3018801201890366
2023,10,-16.5,ESPN Bet,1,ESPN Bet,-16.5,0.0,-16.5,-16.5,0.9880685085997127,4.751488511509686,1.7728804500385935,-3.015899098179777,-0.1864551835434165
2023,10,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,7.837138639590814,2.4349227226674577,0.22845368300579494,-2.177441341054292,0.14513849303685566
2023,10,-1.5,ESPN Bet,1,ESPN Bet,-1.5,0.0,-1.5,-1.5,0.024368983240072417,-0.1916869532835367,-1.3929989645203729,-1.4106669734409643,-1.046774811020641
2023,10,-20.5,ESPN Bet,1,ESPN Bet,-20.5,0.0,-20.5,-20.5,-4.093371691828655,0.5194699702447851,-0.6606959956395787,-0.9983277855140662,0.9091909018514883
2023,10,-10.0,ESPN Bet,1,ESPN Bet,-10.0,0.0,-10.0,-10.0,10.244978709144064,-3.1721136915416173,-1.2094840144081438,1.9372459034410832,-0.12691886846195122
2023,10,23.5,ESPN Bet,1,ESPN Bet,23.5,0.0,23.5,23.5,16.358539555058194,3.564321032497643,0.8201494208369868,-2.658122074459963,0.4302476860034627
2023,10,14.0,ESPN Bet,1,ESPN Bet,14.0,0.0,14.0,14.0,-16.567872205460034,-2.5963546689313537,-1.7223396220054297,0.806486577730035,-0.3376423459794461
2023,10,-27.5,ESPN Bet,1,ESPN Bet,-27.5,0.0,-27.5,-27.5,-12.809088537454526,0.5801562958109798,0.4253121180115957,-0.12336591003493946,0.1573913388222232
2023,10,9.0,ESPN Bet,1,ESPN Bet,9.0,0.0,9.0,9.0,13.196491559436584,1.034352657748035,0.6196524697341689,-0.35925397233220197,0.2772310784083215
2023,10,15.5,ESPN Bet,1,ESPN Bet,15.5,0.0,15.5,15.5,-3.0896211504214945,2.1621926544250822,2.145699454985893,-0.1182204794810564,-0.5086364002093363
2023,10,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,10.840697662472738,0.9414491556474174,-0.5037904959920396,-1.368327608281722,0.38456021678867547
2023,10,2.5,mean,1,William Hill (New Jersey),2.5,0.0,2.5,2.5,14.719166325954063,-0.7792011967315335,0.7477603447631227,1.6850615049912796,0.7904998174831162
2023,10,18.0,ESPN Bet,1,ESPN Bet,18.0,0.0,18.0,18.0,6.009493259142021,3.7485090704062487,1.4407843832456178,-2.1900298983328694,0.5884739441388063
2023,10,-6.5,ESPN Bet,1,ESPN Bet,-6.5,0.0,-6.5,-6.5,3.7775696860938734,0.5825023772352255,0.3814795535759654,-0.3384163878242935,-0.6869678208251675
2023,10,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,-4.046684837576366,0.8472469754124144,-0.13995622993412676,-0.6575729942252351,1.64815105560653
2023,10,-8.0,ESPN Bet,1,ESPN Bet,-8.0,0.0,-8.0,-8.0,-0.8425935867457728,-0.5985517254645241,0.8138378805881916,1.1995766130692929,-1.0640649649171137
2023,10,21.5,ESPN Bet,1,ESPN Bet,21.5,0.0,21.5,21.5,14.390899007909766,-0.9571376366338886,-0.9577531894486657,0.25318337605765845,1.268994644362178
2023,10,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,3.453088307894579,0.38953281381954785,0.76826718203597,0.5508575154587874,0.8606157362118256
2023,10,15.0,ESPN Bet,1,ESPN Bet,15.0,0.0,15.0,15.0,3.798694702301712,4.034129170034001,0.8147292833190243,-2.813624196471311,2.0288784512183238
2023,10,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,2.0789700589838116,1.560335099505151,1.9468597631474673,0.2878270000200583,-0.49348831811129074
2023,10,-13.5,ESPN Bet,1,ESPN Bet,-13.5,0.0,-13.5,-13.5,-1.8894648589859064,-1.3844650393704707,-0.6977723030577087,0.7578757626638029,0.3559151317552045
2023,10,-8.0,ESPN Bet,1,ESPN Bet,-8.0,0.0,-8.0,-8.0,-6.503045790179225,1.0561860033797588,1.3266338277746024,0.34182719296934516,0.35689684287250867
2023,10,1.0,ESPN Bet,1,ESPN Bet,1.0,0.0,1.0,1.0,0.023530877311771725,-4.452128760762919,-1.5008566571414281,2.991777608984511,0.2025275268150999
2023,10,6.5,ESPN Bet,1,ESPN Bet,6.5,0.0,6.5,6.5,1.888532623766245,4.416190181128487,1.7052497792464667,-2.502558630599021,1.0419088564149928
2023,10,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,16.525937712991176,0.8672141193503735,0.8770907319765753,0.18147928400613794,0.8580133568996817
2023,10,24.5,mean,1,William Hill (New Jersey),24.5,0.0,24.5,24.5,13.371553059712154,6.238464688092223,2.0351024908421698,-3.952880117391657,1.2524103992919828
2023,11,12.5,ESPN Bet,1,ESPN Bet,12.5,0.0,12.5,12.5,-3.8217632466642595,0.7555087271900969,0.5075724498355473,-0.1919956540644086,0.2797031164507049
2023,11,-16.0,ESPN Bet,1,ESPN Bet,-16.0,0.0,-16.0,-16.0,15.626955907058226,-2.253559143839444,0.01919646166882416,2.3118289058221038,0.1953665015691779
2023,11,-2.5,ESPN Bet,1,ESPN Bet,-2.5,0.0,-2.5,-2.5,2.306520066353695,-2.830430300418263,-0.15986983752060158,2.6357241356472496,-0.17418163625206182
2023,11,-7.0,ESPN Bet,1,ESPN Bet,-7.0,0.0,-7.0,-7.0,3.3914459398267045,1.6633038778702034,0.9735779329313702,-0.8840923009532974,-0.9718317800723216
2023,11,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,15.187903424998815,2.3431457401051916,2.8743585638982694,0.5542024585126459,0.11494817359784015
2023,11,16.5,ESPN Bet,1,ESPN Bet,16.5,0.0,16.5,16.5,5.873459361965357,4.7248663605324905,1.5599497634684705,-3.1518373878805823,0.06539604591719017
2023,11,2.0,ESPN Bet,1,ESPN Bet,2.0,0.0,2.0,2.0,13.70482922777211,-0.06256673431109944,0.2429021789021638,0.07869554150130753,-1.1338668585597786
2023,11,-1.5,ESPN Bet,1,ESPN Bet,-1.5,0.0,-1.5,-1.5,0.024368983240072417,-0.1916869532835367,-1.3929989645203729,-1.4106669734409643,-1.046774811020641
2023,11,-2.0,ESPN Bet,1,ESPN Bet,-2.0,0.0,-2.0,-2.0,-2.5102650377366755,0.9661309451067646,0.05130721819217554,-0.8616771656333313,0.265732806406289
2023,11,2.0,ESPN Bet,1,ESPN Bet,2.0,0.0,2.0,2.0,-1.0369039272447909,-1.8232807374846027,-0.7377508135670751,0.868640572431222,-1.084446757431529
2023,11,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,-2.7474315985086397,4.511142057241686,2.233194718785854,-2.1770321096721803,0.5045761439182531
2023,11,-14.0,ESPN Bet,1,ESPN Bet,-14.0,0.0,-14.0,-14.0,3.9897426852754565,2.832512729769559,0.7582835395870055,-1.8566021809021207,1.0881350464021637
2023,11,7.0,ESPN Bet,1,ESPN Bet,7.0,0.0,7.0,7.0,20.503751596520413,4.261098048072466,1.0328641506335123,-3.3229600953191145,-0.47363098940080073
2023,11,-11.5,ESPN Bet,1,ESPN Bet,-11.5,0.0,-11.5,-11.5,-6.529835322250471,-2.860607323545929,-1.6039707966083028,1.2423471981619394,-0.07144664387843508
2023,11,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,0.19243339560463912,3.6761714147496063,2.2848812006883055,-1.2402327955039179,0.7552870927869154
2023,11,4.0,ESPN Bet,1,ESPN Bet,4.0,0.0,4.0,4.0,-6.146541075266543,2.3240131016257704,2.3134141719060493,-0.08576883160079096,-0.3758495094053505
2023,11,17.0,ESPN Bet,1,ESPN Bet,17.0,0.0,17.0,17.0,3.4095787251204492,5.050182468598866,1.6906068700008556,-3.3321152252247486,0.13730186686630863
2023,11,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,10.840697662472738,0.9414491556474174,-0.5037904959920396,-1.368327608281722,0.38456021678867547
2023,11,-3.5,ESPN Bet,1,ESPN Bet,-3.5,0.0,-3.5,-3.5,4.157226193850176,0.20445147456407575,0.4611184354581295,0.20542301092324022,-0.2562197498540686
2023,11,-23.5,ESPN Bet,1,ESPN Bet,-23.5,0.0,-23.5,-23.5,14.018639316187823,3.4094477129041536,1.6964755189548693,-1.4821013557364853,1.154354191063995
2023,11,14.5,ESPN Bet,1,ESPN Bet,14.5,0.0,14.5,14.5,4.3070850608854645,-1.3652712803546705,-0.516792874346057,1.0144715096293049,0.8299655181034563
2023,11,2.0,ESPN Bet,1,ESPN Bet,2.0,0.0,2.0,2.0,-5.842977315461062,-2.4780728415171733,-0.7107547703315296,1.443818576406997,-1.6174974738932324
2023,11,-2.0,ESPN Bet,1,ESPN Bet,-2.0,0.0,-2.0,-2.0,6.754584640916329,-1.687836644169434,0.7851165561181083,2.653799122200032,0.9042296095624501
2023,11,18.0,ESPN Bet,1,ESPN Bet,18.0,0.0,18.0,18.0,8.297930850415263,1.4856837356922052,0.8957625708207254,-0.5786649482864066,0.05628108292536654
2023,11,-11.5,ESPN Bet,1,ESPN Bet,-11.5,0.0,-11.5,-11.5,-5.459774579350046,-1.3427413656203304,-1.152260904933414,0.20307134845946206,0.06295443886272911
2023,11,17.0,ESPN Bet,1,ESPN Bet,17.0,0.0,17.0,17.0,8.590727115490587,1.2302028271110306,1.3095775821159379,-0.021014445997219452,-0.5019460050106331
2023,11,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,-4.341652149330723,-4.852767200796179,-1.1951465809493829,3.6824802595345933,0.12429819843898961
2023,11,20.5,mean,1,William Hill (New Jersey),20.5,0.0,20.5,20.5,1.6930332848076728,0.5776090715264656,1.1488287599063407,0.5556354707936664,-0.07792108793104369
2023,11,21.5,ESPN Bet,1,ESPN Bet,21.5,0.0,21.5,21.5,-2.626225474135864,0.22246304544789886,0.21868152529642512,0.21644771050338996,1.1011461532743199
2023,11,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,14.574438818299353,2.488266573079133,1.541087560828253,-0.8735551001406827,0.3681195605509846
2023,11,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,8.067514921775146,0.005617204804037268,-0.048665206399095204,0.021848168013628655,0.38065289608380515
2023,11,-3.5,ESPN Bet,1,ESPN Bet,-3.5,0.0,-3.5,-3.5,-13.619803773601328,-0.9676933533719847,0.8528252730935635,1.5326832478981105,-1.4391768928371877
2023,11,14.5,ESPN Bet,1,ESPN Bet,14.5,0.0,14.5,14.5,8.878523721989538,-1.9056631251053362,-1.186039828205712,0.7131509862550265,-0.03236155322298598
2023,11,-10.0,ESPN Bet,1,ESPN Bet,-10.0,0.0,-10.0,-10.0,3.0896861990993756,-1.9042934054655245,0.4138787260335308,2.3155596490848835,-0.01306241207085862
2023,11,-17.0,mean,1,William Hill (New Jersey),-17.0,0.0,-17.0,-17.0,-7.758577046154994,-2.0835183862452435,0.09953066942227656,2.281282064554422,0.4911650444345096
2023,11,-6.5,ESPN Bet,1,ESPN Bet,-6.5,0.0,-6.5,-6.5,5.53966427727268,1.3558707969141004,0.6691004450876643,-0.8243804561691542,-0.6880505217135917
2023,11,-6.0,ESPN Bet,1,ESPN Bet,-6.0,0.0,-6.0,-6.0,11.69011578147751,1.4448497319200502,1.4931159645629082,-0.011244052421629687,-0.29755142532243783
2023,11,9.5,ESPN Bet,1,ESPN Bet,9.5,0.0,9.5,9.5,2.073144700695684,-4.88570280715818,-1.0217113094758021,3.6032872934821443,-1.3035210210011672
2023,11,-1.0,mean,1,William Hill (New Jersey),-1.0,0.0,-1.0,-1.0,5.040593733425834,2.0050161077365014,-0.31283440771167914,-1.9955829979639992,1.6113375874209062
2023,11,19.5,ESPN Bet,1,ESPN Bet,19.5,0.0,19.5,19.5,8.295860007797565,4.375986249719697,2.4664865739813364,-1.9843115043531023,-0.3740591430737099
2023,11,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,-7.0723812481179955,-1.1156830687053694,0.20530904710838865,1.6363895889466318,1.5769873656643685
2023,11,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,1.3906952352854,7.398713333569502,2.896045678054092,-4.2865702782043655,1.0804868865552248
2023,11,-10.5,ESPN Bet,1,ESPN Bet,-10.5,0.0,-10.5,-10.5,-12.984151124669902,-1.5797393385240552,-0.4867967999087074,1.0209980668313947,-0.35972235891976545
2023,11,-14.0,ESPN Bet,1,ESPN Bet,-14.0,0.0,-14.0,-14.0,-6.840301993353329,-4.229139845403761,-3.6543882817579805,0.20844444290631475,-1.83153560369733
2023,11,8.0,ESPN Bet,1,ESPN Bet,8.0,0.0,8.0,8.0,23.169206356145956,4.548730776489762,1.5461369346455496,-2.915142760303944,0.43725540770134314
2023,11,-7.5,ESPN Bet,1,ESPN Bet,-7.5,0.0,-7.5,-7.5,0.4653452356025236,-1.6051866620261817,-1.5616410391205644,-0.1409899053960476,-0.922677641508324
2023,11,14.5,ESPN Bet,1,ESPN Bet,14.5,0.0,14.5,14.5,0.49432106852926117,-1.3521547659373596,-0.5464978781129765,0.40633032721689255,-1.9966328030374525
2023,11,-10.0,ESPN Bet,1,ESPN Bet,-10.0,0.0,-10.0,-10.0,4.047051507463774,-3.0584664393483196,-0.777645193706461,1.9278584235707377,-1.764814110355604
2023,11,-2.0,ESPN Bet,1,ESPN Bet,-2.0,0.0,-2.0,-2.0,5.017062856114062,6.45714486849942,1.188022249429749,-4.98736060694851,1.4088100606058063
2023,11,9.5,ESPN Bet,1,ESPN Bet,9.5,0.0,9.5,9.5,5.768515779407492,0.38507413444708516,1.6219377950755207,1.155874822900884,-0.40494418863775816
2023,11,-11.5,ESPN Bet,1,ESPN Bet,-11.5,0.0,-11.5,-11.5,-7.434083625016573,-1.1169382833088701,-0.050487839827832115,1.074785904590688,0.04167730554824972
2023,11,-10.5,ESPN Bet,1,ESPN Bet,-10.5,0.0,-10.5,-10.5,-13.827528255194775,-5.57170176084845,-2.2793275132120767,2.879890301045516,-2.0624197329542855
2023,11,-5.5,ESPN Bet,1,ESPN Bet,-5.5,0.0,-5.5,-5.5,9.163670788474903,0.2136613425104461,-0.27454413021149093,-0.2024270456320264,1.4288921354495532
2023,12,14.0,ESPN Bet,1,ESPN Bet,14.0,0.0,14.0,14.0,9.015327527910191,1.2901509078834519,1.8878717069212765,1.034941576830377,2.186103888962763
2023,12,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,-0.49468773841666924,3.563374229873265,1.4640993017535642,-1.676615756562395,2.1132958577865266
2023,12,-19.5,Bovada,1,Bovada,-19.5,0.0,-19.5,-19.5,-10.878232739891606,-1.6980547506862051,-0.8207252250311405,0.7817067260157924,-0.4781139981963599
2023,12,-10.5,ESPN Bet,1,ESPN Bet,-10.5,0.0,-10.5,-10.5,0.5135487061452433,3.1238298323481484,0.886277428467821,-2.2897785223167735,-0.26113059218223045
2023,12,-16.5,ESPN Bet,1,ESPN Bet,-16.5,0.0,-16.5,-16.5,-7.252253678173911,1.2877798421116367,0.15177508617589328,-1.2420050618448533,-0.5300015295455498
2023,12,2.5,ESPN Bet,1,ESPN Bet,2.5,0.0,2.5,2.5,1.281021173295981,-0.9609604829817282,-1.1324860692963736,-0.38186872517618786,-1.0517156943077117
2023,12,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,-9.862357335510323,-2.417334646600578,-1.2637274367613347,1.2401732493276394,0.4328301974419807
2023,12,21.0,ESPN Bet,1,ESPN Bet,21.0,0.0,21.0,21.0,12.67420880867015,-1.9958153443399618,-0.9871274368482008,1.0742553120638254,0.32783702286032146
2023,12,5.5,ESPN Bet,1,ESPN Bet,5.5,0.0,5.5,5.5,-6.0847818194140375,-1.706697484673491,-0.1769560114575398,1.635435218933452,0.5284687285875028
2023,12,-10.5,ESPN Bet,1,ESPN Bet,-10.5,0.0,-10.5,-10.5,2.793682450784095,-1.9564338819835299,-1.4482690731256822,0.4236682790367526,-0.4224826491054742
2023,12,-7.0,ESPN Bet,1,ESPN Bet,-7.0,0.0,-7.0,-7.0,6.2828619589244665,3.3895473150203834,1.4857884937517847,-1.7626606684504948,0.7054907640905198
2023,12,-20.0,ESPN Bet,1,ESPN Bet,-20.0,0.0,-20.0,-20.0,5.78510746048112,-0.9907729173147504,-1.031152607111897,0.027229565827397106,0.33804627812271837
2023,12,-6.0,ESPN Bet,1,ESPN Bet,-6.0,0.0,-6.0,-6.0,-8.804437299940496,-2.0409136143650723,-0.6399884814162515,1.22798096768193,-0.8647208263344537
2023,12,9.5,ESPN Bet,1,ESPN Bet,9.5,0.0,9.5,9.5,9.122448349939397,-0.781979443983831,-1.5017068595699226,-0.5133410163868249,1.0319319959963327
2023,12,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,-2.5085096812051715,-1.0656722073785332,0.5120159226338239,1.366497653647994,-1.055952381821814
2023,12,-3.5,ESPN Bet,1,ESPN Bet,-3.5,0.0,-3.5,-3.5,3.3146091451785953,-3.309006364132245,-0.9275432771787415,2.502751919566865,0.6064441630668072
2023,12,14.5,ESPN Bet,1,ESPN Bet,14.5,0.0,14.5,14.5,0.9708300816804964,3.920662326120425,1.1406200803735742,-2.6306930198235623,0.7467461296164438
2023,12,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,-16.57520437171147,-4.18670917188347,-4.048802580693682,-0.28708622787356974,-2.1249640953167903
2023,12,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,-12.328495812039382,-1.6413021937292709,-0.4292473484048742,0.954996791910608,-1.2852902670689428
2023,12,18.0,ESPN Bet,1,ESPN Bet,18.0,0.0,18.0,18.0,0.39909080740708003,-1.7836269884507403,-0.43521243781811053,1.5844753818377353,1.1803041560255276
2023,12,14.0,ESPN Bet,1,ESPN Bet,14.0,0.0,14.0,14.0,4.536728895364387,1.7811752576278734,1.3747970293707692,-0.350292825742581,0.28042701257261576
2023,12,-3.0,ESPN Bet,1,ESPN Bet,-3.0,0.0,-3.0,-3.0,2.7661516706751206,-0.24281628080922513,-0.07731791030455126,0.2499601135742202,0.4223087153477314
2023,12,-6.0,ESPN Bet,1,ESPN Bet,-6.0,0.0,-6.0,-6.0,-6.57553504169412,2.782204688793655,1.9243255663042922,-0.7843303724543605,0.3677437501750123
2023,12,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,9.927259541678238,-0.645069111546325,-0.1385773746738016,0.41711192932560104,-0.44689903773461115
2023,12,2.0,ESPN Bet,1,ESPN Bet,2.0,0.0,2.0,2.0,-1.0139573064532703,1.755531761230464,0.5256049332771064,-1.0606631840612917,0.8463182194603297
2023,12,3.0,ESPN Bet,1,ESPN Bet,3.0,0.0,3.0,3.0,-12.947914327363785,0.9866668989463749,0.39073312364842405,-0.5529372896557745,0.21498242821088184
2023,12,-1.5,ESPN Bet,1,ESPN Bet,-1.5,0.0,-1.5,-1.5,-5.743602167361834,5.188164545425584,1.8139749190598033,-3.413035037400877,-0.19422705517548028
2023,12,-5.5,ESPN Bet,1,ESPN Bet,-5.5,0.0,-5.5,-5.5,5.383324002699141,-2.461134264886391,-1.121616857859816,1.1267651709075512,-1.0637611805951184
2023,12,1.0,ESPN Bet,1,ESPN Bet,1.0,0.0,1.0,1.0,-7.756663098147524,-0.6370993246821575,-0.253468281333577,0.6166715409083742,1.165202487798969
2023,12,-6.5,ESPN Bet,1,ESPN Bet,-6.5,0.0,-6.5,-6.5,0.4559751954826208,-0.6667629272437732,0.24422502236990695,1.0729898163461407,0.8100093336623025
2023,12,-11.5,ESPN Bet,1,ESPN Bet,-11.5,0.0,-11.5,-11.5,1.1325573761442729,4.402961528774893,1.2402370295643355,-2.9139638958440126,1.2438030168327225
2023,12,25.0,ESPN Bet,1,ESPN Bet,25.0,0.0,25.0,25.0,2.618047319315316,2.085205192536045,0.46720645031424746,-1.3059375973795722,1.560305724211128
2023,12,7.0,ESPN Bet,1,ESPN Bet,7.0,0.0,7.0,7.0,1.221043394522674,-3.9024482251941635,-1.6264761312783778,2.1572841594708043,-0.5934396722249092
2023,12,6.0,ESPN Bet,1,ESPN Bet,6.0,0.0,6.0,6.0,-1.7918127656495628,2.205052187648331,0.7624381387477026,-1.2967420886833385,0.7293598010864487
2023,12,24.0,ESPN Bet,1,ESPN Bet,24.0,0.0,24.0,24.0,-11.460463622922681,4.079510627993849,1.787156664031878,-2.300768287631552,-0.04207161834790435
2023,12,4.5,ESPN Bet,1,ESPN Bet,4.5,0.0,4.5,4.5,-10.252408180838419,-2.7258247856152926,-0.26062289770101865,2.6694361915532108,1.0211715181946852
2023,12,8.0,ESPN Bet,1,ESPN Bet,8.0,0.0,8.0,8.0,-2.6811017934073855,-5.329097583036152,-2.921709209944934,2.4602636273861105,0.2643762714744602
2023,12,-6.0,ESPN Bet,1,ESPN Bet,-6.0,0.0,-6.0,-6.0,-3.361909707551895,-0.19661499691328999,-1.9280964949885204,-1.6886796568458746,0.21400920614677965
2023,12,2.0,ESPN Bet,1,ESPN Bet,2.0,0.0,2.0,2.0,4.586942081562647,-0.2882974603695898,0.3030129980109654,0.5588109544526328,-0.1624975196396109
2023,12,7.0,ESPN Bet,1,ESPN Bet,7.0,0.0,7.0,7.0,1.221043394522674,-3.9024482251941635,-1.6264761312783778,2.1572841594708043,-0.5934396722249092
2023,12,-16.5,ESPN Bet,1,ESPN Bet,-16.5,0.0,-16.5,-16.5,4.292164238812135,-0.26288803633738556,-0.6433803091020399,-0.594477364229968,-1.0699254573265669
2023,12,10.0,ESPN Bet,1,ESPN Bet,10.0,0.0,10.0,10.0,3.79906137218912,1.8229097060980957,-0.1028721403215635,-1.543338767125809,1.9122153964692497
2023,12,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,8.062679547260629,-0.8116652172220541,-1.6463371531443496,-0.673810570106861,0.8043068290771727
2023,12,-8.5,ESPN Bet,1,ESPN Bet,-8.5,0.0,-8.5,-8.5,-13.796915025226426,-6.535322534797798,-3.5851318388413116,2.7445379299209236,-1.028263830177813
2023,12,-12.0,ESPN Bet,1,ESPN Bet,-12.0,0.0,-12.0,-12.0,3.53421795546676,2.4155131819085165,0.5606290871170602,-1.6475730780534268,1.036555083690147
2023,12,22.0,ESPN Bet,1,ESPN Bet,22.0,0.0,22.0,22.0,19.48719691484913,0.5235533351442965,-0.8398370278658949,-1.36282525980074,0.0028255160472568097
2023,12,-16.5,ESPN Bet,1,ESPN Bet,-16.5,0.0,-16.5,-16.5,-10.272700744924075,0.5765501805665572,0.19824099466546669,-0.45215207011853437,-0.36921442108721914
2023,13,1.5,ESPN Bet,1,ESPN Bet,1.5,0.0,1.5,1.5,-0.7902050521276003,3.5219827045663186,1.0029480413168552,-2.202434636656328,1.5830001329656782
2023,13,22.0,mean,1,Caesars Sportsbook (Colorado),22.0,0.0,22.0,22.0,9.43332070223636,1.8287545525755546,0.49573970152774616,-1.2205910590665123,0.5621189599064805
2023,13,-1.5,ESPN Bet,1,ESPN Bet,-1.5,0.0,-1.5,-1.5,0.024368983240072417,-0.1916869532835367,-1.3929989645203729,-1.4106669734409643,-1.046774811020641
2023,12,11.0,mean,1,William Hill (New Jersey),11.0,0.0,11.0,11.0,6.966028296618394,0.9347546700158404,1.496318320938571,0.3213813733871771,-1.2009113876777673
2023,14,20.0,mean,1,William Hill (New Jersey),20.0,0.0,20.0,20.0,13.98632567477107,-2.800810502380329,-0.02068195349209416,2.5430113232758385,-1.1855861280619822
2024,1,-25.5,ESPN Bet,1,ESPN Bet,-25.5,0.0,-25.5,-25.5,0.7442573730046993,-0.02189347137722697,-0.9785648923042352,-0.6394676192869542,1.5860190082002692
2024,1,7.5,ESPN Bet,1,ESPN Bet,7.5,0.0,7.5,7.5,3.6888510952931806,2.143002509586465,0.14497369491708956,-2.1600112542039454,-0.8099121976728493
2024,1,-13.5,ESPN Bet,1,ESPN Bet,-13.5,0.0,-13.5,-13.5,-8.3595808885623,-1.1124088424248066,-0.6309669485984538,0.6533750456425517,0.8596657590809943
2024,1,11.5,ESPN Bet,1,ESPN Bet,11.5,0.0,11.5,11.5,-1.848800878524269,0.2492433608712823,-0.0706858497818158,-0.3678109111110641,-0.23940850228983007
2024,1,27.5,ESPN Bet,1,ESPN Bet,27.5,0.0,27.5,27.5,10.397627429543018,0.36144461648675197,-0.16680030951773706,-0.45053309383837226,0.38855916083058817
2024,1,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,-0.8032201150433178,-0.5670492651924663,1.5397533234826017,1.8686260188379975,-1.1908828491853531
2024,1,18.5,ESPN Bet,1,ESPN Bet,18.5,0.0,18.5,18.5,0.8957008571358109,-0.4254215830629317,0.9664233165639285,1.1686723496915392,-1.1158627496766054
2024,1,17.5,ESPN Bet,1,ESPN Bet,17.5,0.0,17.5,17.5,4.992333608629692,-0.540789623657597,0.3652908983532408,0.9005675103397457,-0.02756505835545936
2024,1,18.5,ESPN Bet,1,ESPN Bet,18.5,0.0,18.5,18.5,5.838556158621049,1.9811176791837877,1.8141875000133318,-0.349330989283388,-0.9120040505646605
2024,1,14.5,ESPN Bet,1,ESPN Bet,14.5,0.0,14.5,14.5,-7.410223193348966,-3.4330204465350125,-3.715104071068377,-0.32005528487706436,-0.1898583017184985
2024,1,3.5,ESPN Bet,1,ESPN Bet,3.5,0.0,3.5,3.5,2.621074468576699,1.6282857079728372,-0.49731999963660767,-2.1842223292467438,-0.2930831081864952
2024,1,-2.5,ESPN Bet,1,ESPN Bet,-2.5,0.0,-2.5,-2.5,-5.515295294032607,-1.547557750197637,-2.062099409608037,-0.58628651727181,-0.3587242893070494
2024,1,-6.5,ESPN Bet,1,ESPN Bet,-6.5,0.0,-6.5,-6.5,2.071576351789286,6.201702900657493,2.618185856905922,-3.26411322021611,1.5970191176773039
