season,week,season_type,home,away,neutral,actual_margin,actual_total,home_offense,away_offense,home_defense,away_defense,home_power,away_power,wind_high,cold,heat,rain,snow,humid,dewpos
2023,6,regular,Kansas,UCF,False,29.0,73.0,1.326292658799027,0.6195269509865574,-0.23415160969981896,0.13377517109449755,1.665319430675161,1.1203836198208166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,UAB,South Florida,False,21.0,91.0,0.688960216724645,-0.03551503314448747,-1.0798239755382726,-0.46748869616305916,-1.16058435440328,-0.9533839317662569,3.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Florida,Vanderbilt,False,24.0,52.0,0.5123807300022489,-0.7606766764057935,-0.49956722165709805,-1.473885285260258,0.3914888353689256,-2.9751428622769938,0.5,0.0,1.7000000000000028,0.0,0.0,0.0,0.0
2023,6,regular,Rice,UConn,False,-7.0,69.0,0.15733362329112813,-0.9396807128811893,-0.08127171077493978,-0.6779186015001919,-0.4168739789752969,-2.630183688200833,1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Florida Atlantic,Tulsa,False,3.0,37.0,-0.42198714563464995,-0.21108050120381713,-0.14105258936307136,-1.3415435630854335,-1.053632504501189,-2.4425009736037184,0.0,0.0,0.0,0.0,0.0,1.0,8.0
2023,6,regular,Arizona State,Colorado,False,-3.0,51.0,-0.4552683883300606,-0.20758440692718458,-0.6505937528360243,-0.9069522274790148,-1.712812728257943,-1.4490282135996795,0.0,0.0,13.400000000000006,0.0,0.0,0.0,0.0
2023,6,regular,UL Monroe,South Alabama,False,-48.0,62.0,-1.0026880360649675,0.6227234825444569,-1.101809819131794,0.4341259163539939,-3.429716227281083,1.3415187153677046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Georgia,Kentucky,False,38.0,64.0,1.466222889292517,0.28304377443219375,1.2655868077756636,0.29650665995005715,4.5790828127400625,1.1110629614592944,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Southern Miss,Old Dominion,False,-4.0,30.0,-0.47653830832731703,-0.382666787426673,-1.1191626325246662,0.439583791892654,-2.4996802352173746,-0.5162699089588176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Ole Miss,Arkansas,False,7.0,47.0,0.863860903062592,-0.1490930144611322,0.2868771443198807,0.36983074468424315,2.1313703049970054,0.3263644261179757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Minnesota,Michigan,False,-42.0,62.0,-0.5863440432836069,0.9265498240819685,-0.40376392170566555,1.9991343603393823,-1.0006025517031742,4.801458559652996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Louisville,Notre Dame,False,13.0,53.0,0.3582367847666049,1.0775776820044716,1.056195736172592,1.6716525467685492,1.986997786199127,4.085126723788093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Utah State,Colorado State,False,20.0,68.0,0.2807110582853948,-0.5301549624954222,-0.5589433493701043,-0.3180486801175881,-0.8845662892015084,-1.4816753345732807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Boise State,San José State,False,8.0,62.0,0.5249438093327699,0.39475035077819864,-0.04470206607178763,-0.4659350347377438,0.8621776855318539,-0.12951905628724997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Baylor,Texas Tech,False,-25.0,53.0,-0.3412989033116453,-0.07469809893863034,-1.198411100010724,0.12328103151219272,-1.949448133799673,0.3871881082906967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Wyoming,Fresno State,False,5.0,43.0,-0.1356083141891586,0.02108295335638216,0.16444362285456615,-0.12124941167976404,-0.12842468975630883,-0.057508049315940966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,Miami,Georgia Tech,False,-3.0,43.0,0.45301392854702416,0.5126067491784747,0.595705683542854,-0.8505391832963896,1.6025080427761602,-0.269637343211127,0.0,0.0,0.0,0.0,0.0,22.0,12.200000000000003
2023,6,regular,Iowa State,TCU,False,13.0,41.0,-0.13363769028927502,0.5760909982751755,0.5530377528342767,-0.4707885232814968,0.9140633666066841,0.603690653504988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,regular,California,Oregon State,False,-12.0,92.0,0.11053352522112175,0.8031086304715138,-0.2988131151501765,0.5841743080583462,-0.12115803965591589,2.1662853731093534,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2023,6,regular,USC,Arizona,False,2.0,84.0,1.7277114977838108,0.9012544122310922,-0.8128915664030181,0.3879797120059842,1.583818670688405,2.1122508611381567,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2023,7,regular,Middle Tennessee,Louisiana Tech,False,8.0,54.0,-0.3344074369362624,-0.485347448315333,0.041751944923059794,-0.6787341579150052,-0.8663404087604917,-2.071722234849525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Jacksonville State,Liberty,False,-18.0,44.0,-0.4512451789654013,1.166653627442675,0.9616409128729492,-0.05137012833481671,0.4152023161773049,1.4825925132221358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,App State,Coastal Carolina,False,-3.0,51.0,0.4458979216761667,0.15623032419277172,-0.2968499756207862,0.10768909019306466,0.3066941655595433,0.12359958196052045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Florida International,UTEP,False,-13.0,41.0,-0.9320996960269009,-0.7269384108028664,-0.3298507610478969,-0.8568972897227468,-2.6043712501281706,-2.5327355624516494,0.0,0.0,0.0,1.0,0.0,10.0,12.200000000000003
2023,7,regular,New Mexico State,Sam Houston,False,14.0,40.0,0.42486278181055614,-0.8427466676069437,-0.1822311552848589,-0.06887740633849544,0.01246543819888754,-1.7028832280941688,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Houston,West Virginia,False,2.0,80.0,-0.3404918554133481,0.44507994574525117,-0.8710469403736444,-0.3628791555453551,-1.526316799259769,0.4815478131543047,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,1.4000000000000057
2023,7,regular,East Carolina,SMU,False,-21.0,41.0,-1.0911433577164502,0.8468802190902791,0.23939454001403992,1.119530145487754,-1.4648836722449414,2.7059458347234115,0.0,0.0,0.0,0.0,0.0,15.0,0.0
2023,7,regular,Memphis,Tulane,False,-10.0,52.0,0.626988482839745,-0.03751141014428638,-0.15218405201258167,0.4061169349883985,0.6889408180286183,0.5651587380097217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Utah State,Fresno State,False,-5.0,69.0,0.2807110582853948,0.02108295335638216,-0.5589433493701043,-0.12124941167976404,-0.8845662892015084,-0.057508049315940966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Colorado,Stanford,False,-3.0,89.0,-0.20758440692718458,-0.6083413468713537,-0.9069522274790148,-1.3801721935154243,-1.4490282135996795,-2.7182997568425744,0.0,9.200000000000003,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Florida State,Syracuse,False,38.0,44.0,0.3161125472257629,-0.3707220793382704,1.19355211793667,0.439336270242945,2.64637916137837,-0.15064806564187877,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023,7,regular,Purdue,Ohio State,False,-34.0,48.0,-0.33470755566193894,0.7512571116303867,-0.13879724661594336,1.9156907542966173,-0.704461938661807,4.284846203423122,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2023,7,regular,Michigan,Indiana,False,45.0,59.0,0.9265498240819685,-0.3977793149224216,1.9991343603393823,-0.7981052066633164,4.801458559652996,-1.556659041522435,2.6999999999999993,1.1000000000000014,0.0,0.0,0.0,15.0,0.0
2023,7,regular,James Madison,Georgia Southern,False,28.0,54.0,0.3597150140692501,0.08336829368040995,1.035722270940625,-0.8549655240456616,2.02828792848402,-1.1820554105729801,0.0,0.0,0.0,1.0,0.0,11.0,0.0
2023,7,regular,North Texas,Temple,False,31.0,59.0,0.6189065357265937,-0.6552717316555974,-1.8349631479571724,-1.4049591322277772,-1.7004598915013074,-3.3451969743068246,2.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Rutgers,Michigan State,False,3.0,51.0,-0.4678702475912527,-1.1844400787961455,0.4642410215696229,-0.25343157001985145,0.1145666564553032,-1.8003737508154602,0.0,0.0,0.0,1.0,0.0,13.0,0.0
2023,7,regular,Eastern Michigan,Kent State,False,14.0,42.0,-0.9891766040537293,-1.2676113631920296,-0.24154896086676664,-1.4274625866329633,-2.0764475996887244,-4.246321884314131,2.6999999999999993,0.8999999999999986,0.0,0.0,0.0,15.0,0.0
2023,7,regular,Alabama,Arkansas,False,3.0,45.0,0.8369971399208721,-0.1490930144611322,0.7959415447407722,0.36983074468424315,3.117856266938104,0.3263644261179757,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Cincinnati,Iowa State,False,-20.0,40.0,-0.007080791122496377,-0.13363769028927502,-1.145413107318987,0.5530377528342767,-1.4605374219327965,0.9140633666066841,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Vanderbilt,Georgia,False,-17.0,57.0,-0.7606766764057935,1.466222889292517,-1.473885285260258,1.2655868077756636,-2.9751428622769938,4.5790828127400625,6.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Ball State,Toledo,False,-7.0,19.0,-0.6845121524942513,0.4946194330391057,0.09352177923580964,0.7652708809541933,-1.4024210029401056,1.3954550988685284,3.6999999999999993,0.0,0.0,1.0,0.0,8.0,0.0
2023,7,regular,Charlotte,Navy,False,-14.0,14.0,-0.9726877418684512,-1.12353681766994,-0.23842807273472413,0.4339095735133281,-2.3931358402016163,-1.4522188579332571,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2023,7,regular,Utah,California,False,20.0,48.0,-0.382205732658545,0.11053352522112175,0.8396387442006208,-0.2988131151501765,1.029374374520478,-0.12115803965591589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Western Michigan,Miami (OH),False,-13.0,55.0,-0.5011609131733363,-0.4003043536542725,-0.817849423030248,0.7847944296089853,-2.2194344569358497,0.43942970215189253,0.3000000000000007,0.0,0.0,1.0,0.0,0.0,0.0
2023,7,regular,Tennessee,Texas A&M,False,7.0,33.0,0.583365990183355,0.2749895792859424,0.841627772630213,1.060951656185134,2.3952209522374073,2.2575306288471078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Central Michigan,Akron,False,7.0,27.0,-0.3357882491847345,-1.0665247283584047,-1.3640338170786652,-0.030346172939964618,-2.665014692816638,-2.3847515676792748,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Washington,Oregon,False,3.0,69.0,1.0161694861685393,1.8160608450248712,-0.157695025494561,1.086515442605943,1.9092759951945073,4.519720331249082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Oklahoma State,Kansas,False,7.0,71.0,0.042354866058939455,1.326292658799027,-0.5536260525728078,-0.23415160969981896,-0.17399800498763152,1.665319430675161,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,TCU,BYU,False,33.0,55.0,0.5760909982751755,-0.5896191351604568,-0.4707885232814968,-0.4681688327761141,0.603690653504988,-1.2695246268159583,9.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Buffalo,Bowling Green,False,-10.0,38.0,-0.9234793377651278,-0.10945403620409053,0.14536426198840835,0.03503111242361213,-1.6244464328662138,-0.47524854566581787,0.5999999999999996,1.2999999999999972,0.0,1.0,0.0,15.0,0.0
2023,7,regular,Penn State,Massachusetts,False,63.0,63.0,0.5180325214819832,-0.22218613365101908,1.941839970822192,-1.496132025770474,3.9531258931756414,-2.901982718236987,0.3000000000000007,3.200000000000003,0.0,1.0,0.0,25.0,0.0
2023,7,regular,Army,Troy,False,-19.0,19.0,-0.44950782096932446,0.18229402196118494,-0.5499608090274642,1.566927420234801,-1.3704393422985996,2.279910657487386,0.0,1.2999999999999972,0.0,1.0,0.0,19.0,0.0
2023,7,regular,South Florida,Florida Atlantic,False,-42.0,70.0,-0.03551503314448747,-0.42198714563464995,-0.46748869616305916,-0.14105258936307136,-0.9533839317662569,-1.053632504501189,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,3.200000000000003
2023,7,regular,Maryland,Illinois,False,-3.0,51.0,0.1359821431201639,-0.06130736221526856,0.5238097738925279,-0.042754713036117734,1.2518424649098454,-0.16465465188143416,0.0,0.0,0.0,1.0,0.0,21.0,0.0
2023,7,regular,Virginia Tech,Wake Forest,False,17.0,43.0,0.055789214654909144,-0.8273706635988164,0.10703251755990478,-0.48346462862116785,0.5003023512022475,-1.6301192354937666,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,7,regular,South Carolina,Florida,False,-2.0,80.0,0.024434181429387934,0.5123807300022489,-0.06741929501009403,-0.49956722165709805,0.2582639691558559,0.3914888353689256,3.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Northern Illinois,Ohio,False,10.0,36.0,-0.05166558591702219,-0.25624307335308844,0.2974492832825471,1.3909549257198117,-0.17081065807317036,0.9967854415621827,3.9000000000000004,0.0,0.0,0.0,0.0,5.0,0.0
2023,7,regular,Wisconsin,Iowa,False,-9.0,21.0,-0.22281598073433853,-1.5943152993249292,0.6559545108223559,1.8354365774746217,0.9002156092511306,0.5752080482132578,0.3000000000000007,0.0,0.0,0.0,0.0,10.0,0.0
2023,7,regular,Nevada,UNLV,False,-18.0,72.0,-1.2114995727497933,0.6095463957213568,-0.8681646490608408,-0.8807463880622605,-3.350130689001309,-0.27672603644011623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,New Mexico,San José State,False,-28.0,76.0,0.32502967565129715,0.39475035077819864,-1.4165341356897387,-0.4659350347377438,-2.0966854660476986,-0.12951905628724997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Pittsburgh,Louisville,False,17.0,59.0,-0.8409207565896865,0.3582367847666049,0.46068751896620797,1.056195736172592,-0.6529984768729589,1.986997786199127,2.6999999999999993,0.0,0.0,1.0,0.0,15.0,0.0
2023,7,regular,LSU,Auburn,False,30.0,66.0,2.0830323590101427,-0.0683775281924435,-0.8412749103062609,0.481945623671049,2.4998597372982942,0.8650054135595353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Texas State,UL Monroe,False,1.0,41.0,0.39657617716010807,-1.0026880360649675,-0.249713300041737,-1.101809819131794,-0.16691209640659188,-3.429716227281083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Georgia State,Marshall,False,17.0,65.0,-0.03953864447188163,-0.3301211088762627,-0.6560829312361304,0.17916237731258125,-1.1464814778552488,-0.6109308731427179,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Air Force,Wyoming,False,7.0,61.0,0.6008597800231654,-0.1356083141891586,0.5303730612965575,0.16444362285456615,1.3491704206927604,-0.12842468975630883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Washington State,Arizona,False,-38.0,50.0,-0.02275395033139751,0.9012544122310922,0.14197253350076128,0.3879797120059842,0.35025547673976043,2.1122508611381567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Texas Tech,Kansas State,False,-17.0,59.0,-0.07469809893863034,0.7156521566797034,0.12328103151219272,0.5013515972798012,0.3871881082906967,2.3238788024891748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,North Carolina,Miami,False,10.0,72.0,0.764490238560014,0.45301392854702416,-0.1771569985517467,0.595705683542854,1.0523496771146248,1.6025080427761602,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2023,7,regular,Notre Dame,USC,False,28.0,68.0,1.0775776820044716,1.7277114977838108,1.6716525467685492,-0.8128915664030181,4.085126723788093,1.583818670688405,1.9000000000000004,0.0,0.0,0.0,0.0,2.0,0.0
2023,7,regular,Kentucky,Missouri,False,-17.0,59.0,0.28304377443219375,0.7777295961142787,0.29650665995005715,0.7893620537842749,1.1110629614592944,2.644889136184214,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2023,7,regular,Duke,NC State,False,21.0,27.0,0.048197783623584296,-0.13911583490208432,0.5128401292398046,0.7387780090346425,1.099378515467557,1.045138522839344,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2023,7,regular,Oregon State,UCLA,False,12.0,60.0,0.8031086304715138,-0.4242265396567655,0.5841743080583462,1.3561781420766719,2.1662853731093534,1.4130240164159777,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2023,7,regular,UTSA,UAB,False,21.0,61.0,-0.09923718386209199,0.688960216724645,0.5461716686253196,-1.0798239755382726,0.7035607683940165,-1.16058435440328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Colorado State,Boise State,False,1.0,61.0,-0.5301549624954222,0.5249438093327699,-0.3180486801175881,-0.04470206607178763,-1.4816753345732807,0.8621776855318539,0.0,5.399999999999999,0.0,0.0,0.0,0.0,0.0
2023,7,regular,Hawai'i,San Diego State,False,-7.0,75.0,-0.5869646266128548,-0.504641751622321,-0.8573422589108496,-0.8679623955685478,-2.462327724774178,-1.9720129878248773,0.0,0.0,0.0,0.0,0.0,0.0,3.4000000000000057
2023,8,regular,Liberty,Middle Tennessee,False,7.0,77.0,1.166653627442675,-0.3344074369362624,-0.05137012833481671,0.041751944923059794,1.4825925132221358,-0.8663404087604917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Jacksonville State,Western Kentucky,False,3.0,37.0,-0.4512451789654013,-0.020469979151097634,0.9616409128729492,-0.4183811327835743,0.4152023161773049,-0.6375264847529782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,South Alabama,Southern Miss,False,52.0,58.0,0.6227234825444569,-0.47653830832731703,0.4341259163539939,-1.1191626325246662,1.3415187153677046,-2.4996802352173746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Sam Houston,Florida International,False,-6.0,60.0,-0.8427466676069437,-0.9320996960269009,-0.06887740633849544,-0.3298507610478969,-1.7028832280941688,-2.6043712501281706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,UTEP,New Mexico State,False,-21.0,35.0,-0.7269384108028664,0.42486278181055614,-0.8568972897227468,-0.1822311552848589,-2.5327355624516494,0.01246543819888754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Tulsa,Rice,False,-32.0,52.0,-0.21108050120381713,0.15733362329112813,-1.3415435630854335,-0.08127171077493978,-2.4425009736037184,-0.4168739789752969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Marshall,James Madison,False,-11.0,29.0,-0.3301211088762627,0.3597150140692501,0.17916237731258125,1.035722270940625,-0.6109308731427179,2.02828792848402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Temple,SMU,False,-55.0,55.0,-0.6552717316555974,0.8468802190902791,-1.4049591322277772,1.119530145487754,-3.3451969743068246,2.7059458347234115,0.0,0.0,0.0,1.0,0.0,18.0,0.0
2023,8,regular,Ohio,Western Michigan,False,3.0,37.0,-0.25624307335308844,-0.5011609131733363,1.3909549257198117,-0.817849423030248,0.9967854415621827,-2.2194344569358497,2.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Oklahoma,UCF,False,2.0,60.0,0.9985407110629478,0.6195269509865574,0.9901750015545195,0.13377517109449755,3.13377294376001,1.1203836198208166,6.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Arkansas,Mississippi State,False,-4.0,10.0,-0.1490930144611322,-0.599199559559607,0.36983074468424315,0.20891389753380632,0.3263644261179757,-0.404950547571923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Ohio State,Penn State,False,8.0,32.0,0.7512571116303867,0.5180325214819832,1.9156907542966173,1.941839970822192,4.284846203423122,3.9531258931756414,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,UAB,Memphis,False,-24.0,66.0,0.688960216724645,0.626988482839745,-1.0798239755382726,-0.15218405201258167,-1.16058435440328,0.6889408180286183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Georgia Tech,Boston College,False,-15.0,61.0,0.5126067491784747,0.08484846344801217,-0.8505391832963896,-0.7215009643275563,-0.269637343211127,-1.0035486940682967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Indiana,Rutgers,False,-17.0,45.0,-0.3977793149224216,-0.4678702475912527,-0.7981052066633164,0.4642410215696229,-1.556659041522435,0.1145666564553032,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Cincinnati,Baylor,False,-3.0,61.0,-0.007080791122496377,-0.3412989033116453,-1.145413107318987,-1.198411100010724,-1.4605374219327965,-1.949448133799673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Navy,Air Force,False,-11.0,23.0,-1.12353681766994,0.6008597800231654,0.4339095735133281,0.5303730612965575,-1.4522188579332571,1.3491704206927604,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Bowling Green,Akron,False,27.0,55.0,-0.10945403620409053,-1.0665247283584047,0.03503111242361213,-0.030346172939964618,-0.47524854566581787,-2.3847515676792748,1.4000000000000004,0.20000000000000284,0.0,0.0,0.0,14.0,0.0
2023,8,regular,Georgia Southern,UL Monroe,False,10.0,66.0,0.08336829368040995,-1.0026880360649675,-0.8549655240456616,-1.101809819131794,-1.1820554105729801,-3.429716227281083,1.8000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,East Carolina,Charlotte,False,-3.0,17.0,-1.0911433577164502,-0.9726877418684512,0.23939454001403992,-0.23842807273472413,-1.4648836722449414,-2.3931358402016163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Missouri,South Carolina,False,22.0,46.0,0.7777295961142787,0.024434181429387934,0.7893620537842749,-0.06741929501009403,2.644889136184214,0.2582639691558559,8.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Oregon,Washington State,False,14.0,62.0,1.8160608450248712,-0.02275395033139751,1.086515442605943,0.14197253350076128,4.519720331249082,0.35025547673976043,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2023,8,regular,West Virginia,Oklahoma State,False,-14.0,82.0,0.44507994574525117,0.042354866058939455,-0.3628791555453551,-0.5536260525728078,0.4815478131543047,-0.17399800498763152,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Illinois,Wisconsin,False,-4.0,46.0,-0.06130736221526856,-0.22281598073433853,-0.042754713036117734,0.6559545108223559,-0.16465465188143416,0.9002156092511306,15.5,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,UConn,South Florida,False,-3.0,45.0,-0.9396807128811893,-0.03551503314448747,-0.6779186015001919,-0.46748869616305916,-2.630183688200833,-0.9533839317662569,3.6999999999999993,0.0,0.0,1.0,0.0,20.0,0.0
2023,8,regular,Iowa,Minnesota,False,-2.0,22.0,-1.5943152993249292,-0.5863440432836069,1.8354365774746217,-0.40376392170566555,0.5752080482132578,-1.0006025517031742,10.8,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Wake Forest,Pittsburgh,False,4.0,38.0,-0.8273706635988164,-0.8409207565896865,-0.48346462862116785,0.46068751896620797,-1.6301192354937666,-0.6529984768729589,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Alabama,Tennessee,False,14.0,54.0,0.8369971399208721,0.583365990183355,0.7959415447407722,0.841627772630213,3.117856266938104,2.3952209522374073,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Kent State,Buffalo,False,-18.0,30.0,-1.2676113631920296,-0.9234793377651278,-1.4274625866329633,0.14536426198840835,-4.246321884314131,-1.6244464328662138,0.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Nebraska,Northwestern,False,8.0,26.0,-0.5235613073115053,-0.6092241073599701,0.9762008262944741,0.44525534695856134,0.47903037140949467,-0.21179200697034423,3.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Northern Illinois,Eastern Michigan,False,7.0,33.0,-0.05166558591702219,-0.9891766040537293,0.2974492832825471,-0.24154896086676664,-0.17081065807317036,-2.0764475996887244,8.3,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Ball State,Central Michigan,False,7.0,41.0,-0.6845121524942513,-0.3357882491847345,0.09352177923580964,-1.3640338170786652,-1.4024210029401056,-2.665014692816638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Tulane,North Texas,False,7.0,63.0,-0.03751141014428638,0.6189065357265937,0.4061169349883985,-1.8349631479571724,0.5651587380097217,-1.7004598915013074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Miami (OH),Toledo,False,-4.0,38.0,-0.4003043536542725,0.4946194330391057,0.7847944296089853,0.7652708809541933,0.43942970215189253,1.3954550988685284,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023,8,regular,Houston,Texas,False,-7.0,55.0,-0.3404918554133481,0.6405002520269621,-0.8710469403736444,1.1367037724767375,-1.526316799259769,3.2241322893285163,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2023,8,regular,Florida Atlantic,UTSA,False,-26.0,46.0,-0.42198714563464995,-0.09923718386209199,-0.14105258936307136,0.5461716686253196,-1.053632504501189,0.7035607683940165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,New Mexico,Hawai'i,False,21.0,63.0,0.32502967565129715,-0.5869646266128548,-1.4165341356897387,-0.8573422589108496,-2.0966854660476986,-2.462327724774178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,North Carolina,Virginia,False,-4.0,58.0,0.764490238560014,-0.2542191311079602,-0.1771569985517467,-0.8090683798933286,1.0523496771146248,-1.645852520127327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Arkansas State,Coastal Carolina,False,-10.0,44.0,-0.2060270203759746,0.15623032419277172,-0.6935958975523643,0.10768909019306466,-1.3523186767816275,0.12359958196052045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,San José State,Utah State,False,21.0,63.0,0.39475035077819864,0.2807110582853948,-0.4659350347377438,-0.5589433493701043,-0.12951905628724997,-0.8845662892015084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,UNLV,Colorado State,False,2.0,48.0,0.6095463957213568,-0.5301549624954222,-0.8807463880622605,-0.3180486801175881,-0.27672603644011623,-1.4816753345732807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,BYU,Texas Tech,False,13.0,41.0,-0.5896191351604568,-0.07469809893863034,-0.4681688327761141,0.12328103151219272,-1.2695246268159583,0.3871881082906967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Old Dominion,App State,False,7.0,49.0,-0.382666787426673,0.4458979216761667,0.439583791892654,-0.2968499756207862,-0.5162699089588176,0.3066941655595433,1.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,regular,Kansas State,TCU,False,38.0,44.0,0.7156521566797034,0.5760909982751755,0.5013515972798012,-0.4707885232814968,2.3238788024891748,0.603690653504988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
