season,week,home,away,actual_home,actual_away,home_offense,away_offense,home_defense,away_defense,home_special,away_special,home_flag
2024,3,YALE,NEWHVN,17.0,47.0,0.4092007789127139,-0.36615077993256767,2.0182440980473566,-0.4688683734060913,0.32343508357687134,-1.1719884538940857,1.0
2024,3,MARIST,E TENN ST,6.0,44.0,-1.3774982502594464,-0.2688673470106958,0.5804819276967605,-0.6190284856668062,0.06728603662532553,0.04305997646930834,1.0
2024,3,RICHMOND,ST FRANCIS,9.0,20.0,-0.12966284635149558,-1.710802906477063,1.6892386693406463,-1.4433984970154314,0.6492398037555351,-0.7744459882650628,1.0
2024,3,SCAR STATE,N ARIZONA,31.0,7.0,-0.5007707775647916,0.38744138608521855,1.0410431363432906,-1.26912459954778,-1.0021084387500485,-0.07806032088312281,1.0
2024,3,TENN TECH,ILL STATE,21.0,6.0,1.4774187195821906,0.8922281869555811,2.4205526455764357,-0.36962383709767366,0.38842374337090335,0.04466637227059255,1.0
2024,3,SCAR STATE,DARTMOUTH,7.0,73.0,-0.5007707775647916,1.2340868484151994,1.0410431363432906,1.354693243142525,-1.0021084387500485,-0.09435519977781391,1.0
2024,3,PORTLAND,ELON,70.0,7.0,-0.8275116839199643,-0.08099763995240038,-2.563882642479473,1.711086837354275,-0.900223034171643,0.26858690767173,1.0
2024,3,LIUSHAR,LEHIGH,17.0,20.0,-0.9544405585756991,1.709528758515078,1.24385940646104,2.7215664563202475,-0.3779621002260659,-0.21036260996331382,1.0
2024,3,ROB MORRIS,MERCYHURST,55.0,28.0,-0.5791453915823764,-0.22598322536835275,-0.3776104292456364,-0.5360984855959365,-0.14553214366546113,-0.38280390143887755,1.0
2024,3,CENT CT ST,W CAROLINA,28.0,38.0,-0.22501441272527822,-0.1347129082468058,0.3192621714350635,-0.018696535812455367,-0.068955224174543,0.15085400983473038,1.0
2024,3,ST FRANCIS,CENT CT ST,20.0,27.0,-1.710802906477063,-0.22501441272527822,-1.4433984970154314,0.3192621714350635,-0.7744459882650628,-0.068955224174543,1.0
2024,3,ILL STATE,BETH COOK,42.0,6.0,0.8922281869555811,0.5129535824346835,-0.36962383709767366,-1.5694953737973365,0.04466637227059255,0.22932277769020926,1.0
2024,3,NWSTATE,INDIANA ST,30.0,20.0,-1.7632187582584513,-0.9180329824885721,-2.1301260934834834,-2.254710437840436,-0.9123851148968865,0.3190221237879174,1.0
2024,3,W ILLINOIS,CENT ARK,30.0,9.0,-0.40124010814251504,0.05202783057582748,-1.2402389282111312,-0.3610923551968519,-0.5109433943155389,-0.5481113728324037,1.0
2024,3,NICHOLLS,MAINE,63.0,12.0,-1.1150956164930483,0.017062177929087496,0.45782983881228734,1.223308526032398,-1.0176363999231084,-0.3791475197108194,1.0
2024,3,RICHMOND,SCAR STATE,28.0,18.0,-0.12966284635149558,-0.5007707775647916,1.6892386693406463,1.0410431363432906,0.6492398037555351,-1.0021084387500485,1.0
2024,3,E TENN ST,WAGNER,13.0,27.0,-0.2688673470106958,-1.5157893165222225,-0.6190284856668062,-0.5709335107307797,0.04305997646930834,-1.0665711603480736,1.0
2024,3,FORDHAM,MARIST,35.0,7.0,-1.409943388738597,-1.3774982502594464,-1.7452441756687065,0.5804819276967605,-0.4538081616993365,0.06728603662532553,1.0
2024,3,WEBER ST,ILL STATE,27.0,21.0,-0.4993835722759319,0.8922281869555811,-0.794282723501795,-0.36962383709767366,-0.17353371508090912,0.04466637227059255,1.0
2024,3,TOWSON,N ALABAMA,10.0,42.0,-0.25433096475029127,-0.6457444724818812,-0.3679689106324213,-1.1189681178606548,0.27624048351589137,-0.1921962410771992,1.0
2024,3,STHLSK,ILL STATE,10.0,45.0,-1.526151090783864,0.8922281869555811,0.5185993091137667,-0.36962383709767366,-0.2518026042702961,0.04466637227059255,1.0
2024,3,LAFAYETTE,MARIST,56.0,14.0,0.823251330047257,-1.3774982502594464,0.4317879340034739,0.5804819276967605,0.0507679822189166,0.06728603662532553,1.0
2024,3,VALPO,SACR HEART,34.0,3.0,-1.0849961420351748,-0.1841539871107572,-0.07718131250653014,-0.630058982748841,0.13584335914075105,-0.4439875207026893,1.0
2024,3,DUQUESNE,CENT CT ST,0.0,20.0,0.20057173742249368,-0.22501441272527822,0.6731337970662508,0.3192621714350635,-0.18277164387809366,-0.068955224174543,1.0
2024,3,LEHIGH,NC CENT,20.0,41.0,1.709528758515078,0.6793907079798074,2.7215664563202475,0.5616368431229495,-0.21036260996331382,0.607537023583443,1.0
2024,3,ALBANY,TARLETON,56.0,21.0,-1.5925942766844354,2.1394274337397277,-0.6282830864444137,2.6078892088952013,-1.2088592854042421,0.9790818185711567,1.0
2024,3,NC A&T,DELWARE ST,13.0,42.0,-1.0173945575724055,0.21218425766555993,-1.197332216290305,-0.7443007542566228,-0.4675055464172244,-0.9527687006276849,1.0
2024,3,SACR HEART,GEORGETOWN,40.0,14.0,-0.1841539871107572,-0.355321910423644,-0.630058982748841,0.7614202541131692,-0.4439875207026893,-0.2703510578361493,1.0
2024,3,FORDHAM,STNY BROOK,21.0,27.0,-1.409943388738597,0.10388124227043377,-1.7452441756687065,0.8538182692920716,-0.4538081616993365,-0.05450509434024716,1.0
2024,3,ILL STATE,W ILLINOIS,51.0,34.0,0.8922281869555811,-0.40124010814251504,-0.36962383709767366,-1.2402389282111312,0.04466637227059255,-0.5109433943155389,1.0
2024,3,CORNELL,WAGNER,41.0,7.0,-0.3070007124130536,-1.5157893165222225,0.48113814300184216,-0.5709335107307797,-0.46247476032879853,-1.0665711603480736,1.0
2024,3,BROWN,MCNEESE,30.0,20.0,-0.09485483212308499,-0.4657255980585084,0.2891155313717725,-0.679178601096629,-0.22434622235759924,-0.9332189933549055,1.0
2024,3,MARIST,BUTLER,19.0,7.0,-1.3774982502594464,0.28277155959235856,0.5804819276967605,-0.23466064433337774,0.06728603662532553,0.699152647408355,1.0
2024,3,LAMAR,PENN,28.0,7.0,-0.5685977383800719,0.6400640650405364,0.8641601660291799,-0.06454274794411838,0.9789964031143442,0.36423587553569137,1.0
2024,3,ILL STATE,STETSON,13.0,32.0,0.8922281869555811,-0.5812056460431352,-0.36962383709767366,-1.445508920788252,0.04466637227059255,-0.24871685764792445,1.0
2024,3,COLGATE,GRAMBLING,48.0,6.0,0.5143821775656952,-0.12850804133420932,-0.9609138032143459,0.16714065688265367,-0.08606441152432422,0.6244625603901356,1.0
2024,3,STETSON,PRINCETON,7.0,76.0,-0.5812056460431352,0.24933094139211232,-1.445508920788252,-0.6174800375998929,-0.24871685764792445,0.14925344732480952,1.0
2024,3,ILL STATE,JACKSON ST,0.0,24.0,0.8922281869555811,0.9681529251291328,-0.36962383709767366,0.4627948863937006,0.04466637227059255,0.10685665570152988,1.0
2024,3,TENN STATE,IDAHO,30.0,42.0,-1.4442904903627436,-0.012586772367224485,-0.03971098180967482,0.22671534332959986,0.6528000148453635,0.18618864383885633,1.0
2024,3,VILLANOVA,STETSON,37.0,7.0,0.6414316060704341,-0.5812056460431352,0.21069603765398523,-1.445508920788252,0.3325215664412579,-0.24871685764792445,1.0
2024,3,DELWARE ST,GRAMBLING,42.0,7.0,0.21218425766555993,-0.12850804133420932,-0.7443007542566228,0.16714065688265367,-0.9527687006276849,0.6244625603901356,1.0
2024,3,WEBER ST,SCAR STATE,23.0,57.0,-0.4993835722759319,-0.5007707775647916,-0.794282723501795,1.0410431363432906,-0.17353371508090912,-1.0021084387500485,1.0
2024,3,RHODE ISLD,ILL STATE,10.0,7.0,0.6732123124284503,0.8922281869555811,2.1347830089344435,-0.36962383709767366,-0.3302036795509158,0.04466637227059255,1.0
2024,3,SOUTHERN U,WEBER ST,0.0,0.0,-1.1314560826510645,-0.4993835722759319,-2.035293979773674,-0.794282723501795,-0.9585375725755426,-0.17353371508090912,1.0
2024,3,W CAROLINA,CITADEL,38.0,20.0,-0.1347129082468058,0.057416369207178915,-0.018696535812455367,-0.5530519981964998,0.15085400983473038,-0.3791319811509691,1.0
2024,3,ILL STATE,TENN STATE,42.0,0.0,0.8922281869555811,-1.4442904903627436,-0.36962383709767366,-0.03971098180967482,0.04466637227059255,0.6528000148453635,1.0
2024,3,ST FRANCIS,BUTLER,0.0,3.0,-1.710802906477063,0.28277155959235856,-1.4433984970154314,-0.23466064433337774,-0.7744459882650628,0.699152647408355,1.0
2024,3,MAINE,UTAHTC,18.0,13.0,0.017062177929087496,-0.5708269955340043,1.223308526032398,-0.3877209017202471,-0.3791475197108194,0.07801751111460423,1.0
2024,3,W ILLINOIS,HAMPTON,42.0,7.0,-0.40124010814251504,-1.2216177203259746,-1.2402389282111312,-0.9196061824692872,-0.5109433943155389,-0.47815922194471383,1.0
2024,3,STF AUSTIN,WOFFORD,24.0,31.0,0.05656616677868452,-0.7954089038863845,2.9520666271748364,0.9796312497016109,0.45027248803026365,1.0600449116862187,1.0
2024,3,E WASHGTON,ABILENE CH,68.0,28.0,-1.258895767059131,0.04882547420016461,-0.595314029440919,-0.028466929388045133,0.7262465081940498,0.3552485895229257,1.0
2024,3,ILL STATE,TENN STATE,24.0,17.0,0.8922281869555811,-1.4442904903627436,-0.36962383709767366,-0.03971098180967482,0.04466637227059255,0.6528000148453635,1.0
2024,3,BRYANT,HOLY CROSS,22.0,43.0,-0.7542390588983686,-1.3424493472718448,0.4243715954349164,-0.31283505795065614,0.16309404904892044,0.05748596502417215,1.0
2024,3,IDAHO,MONMOUTH,21.0,34.0,-0.012586772367224485,2.4562083040092464,0.22671534332959986,-0.9153693143179834,0.18618864383885633,0.9161048099125483,1.0
2024,3,BUTLER,W CAROLINA,20.0,28.0,0.28277155959235856,-0.1347129082468058,-0.23466064433337774,-0.018696535812455367,0.699152647408355,0.15085400983473038,1.0
2024,3,RICHMOND,CHARLES SO,38.0,0.0,-0.12966284635149558,-0.630452609774552,1.6892386693406463,-1.2392875948789677,0.6492398037555351,-0.4112649500717501,1.0
2024,3,SE LA,BUTLER,53.0,7.0,0.3490036852605159,0.28277155959235856,2.1344455953746824,-0.23466064433337774,1.0956594578634182,0.699152647408355,1.0
2024,3,YNGTOWN ST,DUQUESNE,25.0,28.0,0.71211745585225,0.20057173742249368,-0.15711487345707886,0.6731337970662508,0.571930068731088,-0.18277164387809366,1.0
2024,3,SCAR STATE,ALABAMA ST,52.0,51.0,-0.5007707775647916,1.818351721813258,1.0410431363432906,-0.1206863431374046,-1.0021084387500485,0.13097424227884485,1.0
2024,3,N DAKOTA,IDAHO ST,52.0,28.0,1.0806517799821178,0.8272502554986704,1.7534385838807103,-1.1361099164711401,1.3582934381739353,0.18336312779159952,1.0
2024,3,HOLY CROSS,TENN MARTN,35.0,21.0,-1.3424493472718448,-0.29546173045640295,-0.31283505795065614,-0.5953464526033412,0.05748596502417215,0.5748789269143199,1.0
2024,3,SOUTHERN U,TENN STATE,44.0,13.0,-1.1314560826510645,-1.4442904903627436,-2.035293979773674,-0.03971098180967482,-0.9585375725755426,0.6528000148453635,1.0
2024,3,RICHMOND,CORNELL,23.0,19.0,-0.12966284635149558,-0.3070007124130536,1.6892386693406463,0.48113814300184216,0.6492398037555351,-0.46247476032879853,1.0
2024,3,FURMAN,STETSON,48.0,7.0,0.2357437032255126,-0.5812056460431352,1.006860815529008,-1.445508920788252,0.7219986335635004,-0.24871685764792445,1.0
2024,3,STTHOM,ILL STATE,24.0,14.0,1.5199100213967989,0.8922281869555811,0.6693857200049476,-0.36962383709767366,1.3673389784394012,0.04466637227059255,1.0
2024,3,DELWARE ST,WAGNER,7.0,30.0,0.21218425766555993,-1.5157893165222225,-0.7443007542566228,-0.5709335107307797,-0.9527687006276849,-1.0665711603480736,1.0
2024,3,ILL STATE,TENN STATE,17.0,14.0,0.8922281869555811,-1.4442904903627436,-0.36962383709767366,-0.03971098180967482,0.04466637227059255,0.6528000148453635,1.0
2024,3,MONTANA,MOREHEAD,59.0,2.0,1.4518158292921124,-0.16820751980419305,0.3160076585660428,-1.299109476545776,1.1621966987826424,0.39727252721931844,1.0
2024,3,NWSTATE,ILL STATE,21.0,7.0,-1.7632187582584513,0.8922281869555811,-2.1301260934834834,-0.36962383709767366,-0.9123851148968865,0.04466637227059255,1.0
2024,3,ILL STATE,TENN STATE,33.0,0.0,0.8922281869555811,-1.4442904903627436,-0.36962383709767366,-0.03971098180967482,0.04466637227059255,0.6528000148453635,1.0
2024,3,N COLORADO,E WASHGTON,12.0,28.0,0.4127253456443712,-1.258895767059131,0.3500812533645393,-0.595314029440919,0.34357998266107953,0.7262465081940498,1.0
2024,3,E WASHGTON,YNGTOWN ST,19.0,24.0,-1.258895767059131,0.71211745585225,-0.595314029440919,-0.15711487345707886,0.7262465081940498,0.571930068731088,1.0
2024,3,MAINE,NEWHVN,27.0,0.0,0.017062177929087496,-0.36615077993256767,1.223308526032398,-0.4688683734060913,-0.3791475197108194,-1.1719884538940857,1.0
2024,3,W GEORGIA,MAINE,59.0,7.0,-0.22144571530458076,0.017062177929087496,0.31088327247564623,1.223308526032398,0.30956242127487626,-0.3791475197108194,1.0
2024,3,TENN STATE,GEORGETOWN,14.0,49.0,-1.4442904903627436,-0.355321910423644,-0.03971098180967482,0.7614202541131692,0.6528000148453635,-0.2703510578361493,1.0
2024,3,MAINE,MONMOUTH,22.0,51.0,0.017062177929087496,2.4562083040092464,1.223308526032398,-0.9153693143179834,-0.3791475197108194,0.9161048099125483,1.0
2024,3,MAINE,ILL STATE,62.0,0.0,0.017062177929087496,0.8922281869555811,1.223308526032398,-0.36962383709767366,-0.3791475197108194,0.04466637227059255,1.0
2024,3,LAMAR,PORTLAND,34.0,19.0,-0.5685977383800719,-0.8275116839199643,0.8641601660291799,-2.563882642479473,0.9789964031143442,-0.900223034171643,1.0
2024,3,VILLANOVA,TOWSON,14.0,13.0,0.6414316060704341,-0.25433096475029127,0.21069603765398523,-0.3679689106324213,0.3325215664412579,0.27624048351589137,1.0
2024,3,FORDHAM,TEXAS STHN,20.0,33.0,-1.409943388738597,-1.1775465298567604,-1.7452441756687065,0.3445744069126442,-0.4538081616993365,0.6154930559108662,1.0
2024,3,SCAR STATE,PRVIEW A&M,40.0,0.0,-0.5007707775647916,-0.10974477317526228,1.0410431363432906,1.56799331370847,-1.0021084387500485,0.3449834484256245,1.0
2024,3,STETSON,SOUTHERN U,19.0,47.0,-0.5812056460431352,-1.1314560826510645,-1.445508920788252,-2.035293979773674,-0.24871685764792445,-0.9585375725755426,1.0
2024,3,PORTLAND,S DAKOTA,0.0,0.0,-0.8275116839199643,0.3698970096505882,-2.563882642479473,0.3096200074737132,-0.900223034171643,-0.25920403571929695,1.0
2024,3,N COLORADO,ABILENE CH,22.0,24.0,0.4127253456443712,0.04882547420016461,0.3500812533645393,-0.028466929388045133,0.34357998266107953,0.3552485895229257,1.0
2024,3,IDAHO,ALBANY,41.0,13.0,-0.012586772367224485,-1.5925942766844354,0.22671534332959986,-0.6282830864444137,0.18618864383885633,-1.2088592854042421,1.0
2024,3,N IOWA,TARLETON,38.0,21.0,-1.169871222652456,2.1394274337397277,0.2166626801741364,2.6078892088952013,-0.31405791703645686,0.9790818185711567,1.0
2024,3,ALBANY,BUTLER,59.0,38.0,-1.5925942766844354,0.28277155959235856,-0.6282830864444137,-0.23466064433337774,-1.2088592854042421,0.699152647408355,1.0
2024,3,W CAROLINA,SCAR STATE,19.0,21.0,-0.1347129082468058,-0.5007707775647916,-0.018696535812455367,1.0410431363432906,0.15085400983473038,-1.0021084387500485,1.0
2024,3,NORFOLK,HAMPTON,7.0,37.0,-0.7613936752658103,-1.2216177203259746,-1.6283930552099202,-0.9196061824692872,0.019063079444636657,-0.47815922194471383,1.0
2024,3,TENN STATE,UTAHTC,21.0,38.0,-1.4442904903627436,-0.5708269955340043,-0.03971098180967482,-0.3877209017202471,0.6528000148453635,0.07801751111460423,1.0
2024,3,ALCORN ST,SCAR STATE,38.0,7.0,-0.9030023996452695,-0.5007707775647916,0.14214736128061778,1.0410431363432906,-0.813399079538687,-1.0021084387500485,1.0
2024,3,TENN STATE,N DAK ST,35.0,38.0,-1.4442904903627436,2.4152606161888555,-0.03971098180967482,2.96120061009506,0.6528000148453635,0.7142059131413562,1.0
2024,3,WEBER ST,BUTLER,28.0,10.0,-0.4993835722759319,0.28277155959235856,-0.794282723501795,-0.23466064433337774,-0.17353371508090912,0.699152647408355,1.0
2024,3,HOWARD,TOWSON,20.0,24.0,-0.882250331140757,-0.25433096475029127,0.7026267485189971,-0.3679689106324213,-0.3151406179248811,0.27624048351589137,1.0
2024,3,DAVIDSON,YALE,23.0,21.0,-0.9264910593911985,0.4092007789127139,-3.1557116574478967,2.0182440980473566,-0.6908625191828454,0.32343508357687134,1.0
2024,3,MONTANA ST,TENN STATE,3.0,10.0,1.2075908069222054,-1.4442904903627436,1.3889974749121834,-0.03971098180967482,0.3521873651203399,0.6528000148453635,1.0
2024,3,NICHOLLS,COLGATE,27.0,32.0,-1.1150956164930483,0.5143821775656952,0.45782983881228734,-0.9609138032143459,-1.0176363999231084,-0.08606441152432422,1.0
2024,3,RHODE ISLD,CAMPBELL,21.0,9.0,0.6732123124284503,-0.9400766472678542,2.1347830089344435,-0.9473721027160849,-0.3302036795509158,-0.8898142617649558,1.0
2024,3,WOFFORD,WM & MARY,21.0,28.0,-0.7954089038863845,0.3823530762823283,0.9796312497016109,0.3227410156926522,1.0600449116862187,-0.40671257806627875,1.0
2024,3,STETSON,BROWN,23.0,21.0,-0.5812056460431352,-0.09485483212308499,-1.445508920788252,0.2891155313717725,-0.24871685764792445,-0.22434622235759924,1.0
2024,3,ILL STATE,ALBANY,43.0,3.0,0.8922281869555811,-1.5925942766844354,-0.36962383709767366,-0.6282830864444137,0.04466637227059255,-1.2088592854042421,1.0
2024,3,CHATTNOOGA,MERCER,3.0,10.0,0.1749807525492594,1.4789670897378733,-0.3372613918448623,2.564458654693473,0.2859177571191607,0.5916046328744263,1.0
2024,3,INDIANA ST,DAYTON,24.0,13.0,-0.9180329824885721,0.9073829504288592,-2.254710437840436,1.8207147232006784,0.3190221237879174,0.8225731294122409,1.0
2024,3,SOUTHERN U,SCAR STATE,42.0,14.0,-1.1314560826510645,-0.5007707775647916,-2.035293979773674,1.0410431363432906,-0.9585375725755426,-1.0021084387500485,1.0
2024,3,W CAROLINA,NC CENT,45.0,10.0,-0.1347129082468058,0.6793907079798074,-0.018696535812455367,0.5616368431229495,0.15085400983473038,0.607537023583443,1.0
2024,3,ELON,W CAROLINA,17.0,24.0,-0.08099763995240038,-0.1347129082468058,1.711086837354275,-0.018696535812455367,0.26858690767173,0.15085400983473038,1.0
2024,3,W CAROLINA,MERRIMACK,24.0,28.0,-0.1347129082468058,-0.93191433187388,-0.018696535812455367,1.0550025222424386,0.15085400983473038,-1.2344873381858055,1.0
2024,3,SCAR STATE,GARD-WEBB,27.0,26.0,-0.5007707775647916,0.7443444195962172,1.0410431363432906,-0.8889947691363866,-1.0021084387500485,-0.13083793749913436,1.0
2024,3,TARLETON,COLGATE,31.0,20.0,2.1394274337397277,0.5143821775656952,2.6078892088952013,-0.9609138032143459,0.9790818185711567,-0.08606441152432422,1.0
2024,3,LIUSHAR,ALAB A&M,28.0,37.0,-0.9544405585756991,0.05183514697655393,1.24385940646104,-1.3640723628740963,-0.3779621002260659,0.48554252754427785,1.0
2024,3,INDIANA ST,TENN STATE,41.0,34.0,-0.9180329824885721,-1.4442904903627436,-2.254710437840436,-0.03971098180967482,0.3190221237879174,0.6528000148453635,1.0
2024,3,E KENTUCKY,W GEORGIA,26.0,7.0,-1.5699099644996932,-0.22144571530458076,0.794782467704032,0.31088327247564623,-0.14316718419464555,0.30956242127487626,1.0
2024,3,DRAKE,MONTANA,26.0,21.0,0.45972757104989836,1.4518158292921124,1.4007745746000742,0.3160076585660428,0.17068391882085218,1.1621966987826424,1.0
2024,3,NEW HAMP,CORNELL,45.0,6.0,-0.41815025988902305,-0.3070007124130536,-0.3611668558053374,0.48113814300184216,0.8011566363147081,-0.46247476032879853,1.0
2024,3,BUCKNELL,MERRIMACK,21.0,31.0,0.42979464569446424,-0.93191433187388,-1.892378868086863,1.0550025222424386,0.6338785517263008,-1.2344873381858055,1.0
2024,3,DELWARE ST,ROB MORRIS,6.0,40.0,0.21218425766555993,-0.5791453915823764,-0.7443007542566228,-0.3776104292456364,-0.9527687006276849,-0.14553214366546113,1.0
2024,3,TENN MARTN,BETH COOK,59.0,31.0,-0.29546173045640295,0.5129535824346835,-0.5953464526033412,-1.5694953737973365,0.5748789269143199,0.22932277769020926,1.0
2024,3,TEXAS STHN,CENT ARK,31.0,8.0,-1.1775465298567604,0.05202783057582748,0.3445744069126442,-0.3610923551968519,0.6154930559108662,-0.5481113728324037,1.0
2024,3,STHLSK,E WASHGTON,7.0,58.0,-1.526151090783864,-1.258895767059131,0.5185993091137667,-0.595314029440919,-0.2518026042702961,0.7262465081940498,1.0
2024,3,WEBER ST,SE LA,16.0,21.0,-0.4993835722759319,0.3490036852605159,-0.794282723501795,2.1344455953746824,-0.17353371508090912,1.0956594578634182,1.0
2024,3,TEXAS STHN,UTAHTC,56.0,7.0,-1.1775465298567604,-0.5708269955340043,0.3445744069126442,-0.3877209017202471,0.6154930559108662,0.07801751111460423,1.0
2024,3,TXAMCO,GRAMBLING,28.0,35.0,-0.4286415084459451,-0.12850804133420932,0.20658717180394476,0.16714065688265367,-0.6691546524921859,0.6244625603901356,1.0
2024,3,W GEORGIA,WAGNER,36.0,32.0,-0.22144571530458076,-1.5157893165222225,0.31088327247564623,-0.5709335107307797,0.30956242127487626,-1.0665711603480736,1.0
2024,3,SOUTHERN U,ST FRANCIS,24.0,49.0,-1.1314560826510645,-1.710802906477063,-2.035293979773674,-1.4433984970154314,-0.9585375725755426,-0.7744459882650628,1.0
2024,3,SOUTHERN U,TENN TECH,6.0,26.0,-1.1314560826510645,1.4774187195821906,-2.035293979773674,2.4205526455764357,-0.9585375725755426,0.38842374337090335,1.0
2024,3,E TENN ST,E KENTUCKY,21.0,49.0,-0.2688673470106958,-1.5699099644996932,-0.6190284856668062,0.794782467704032,0.04305997646930834,-0.14316718419464555,1.0
2024,3,JACKSON ST,SOUTHERN U,33.0,15.0,0.9681529251291328,-1.1314560826510645,0.4627948863937006,-2.035293979773674,0.10685665570152988,-0.9585375725755426,1.0
2024,3,S ILLINOIS,INCAR WORD,35.0,28.0,0.8691236815433059,-0.34682843445707834,0.04605784979111614,-0.09302767664649997,0.27695050544001304,-0.15702066371128273,1.0
2024,3,TENN MARTN,JACKSON ST,37.0,34.0,-0.29546173045640295,0.9681529251291328,-0.5953464526033412,0.4627948863937006,0.5748789269143199,0.10685665570152988,1.0
2024,3,SOUTHERN U,TENN STATE,35.0,27.0,-1.1314560826510645,-1.4442904903627436,-2.035293979773674,-0.03971098180967482,-0.9585375725755426,0.6528000148453635,1.0
2024,3,MCNEESE,MAINE,7.0,10.0,-0.4657255980585084,0.017062177929087496,-0.679178601096629,1.223308526032398,-0.9332189933549055,-0.3791475197108194,1.0
2024,3,ELON,COLGATE,13.0,17.0,-0.08099763995240038,0.5143821775656952,1.711086837354275,-0.9609138032143459,0.26858690767173,-0.08606441152432422,1.0
2024,3,SCAR STATE,ILL STATE,34.0,0.0,-0.5007707775647916,0.8922281869555811,1.0410431363432906,-0.36962383709767366,-1.0021084387500485,0.04466637227059255,1.0
2024,3,STF AUSTIN,RHODE ISLD,13.0,49.0,0.05656616677868452,0.6732123124284503,2.9520666271748364,2.1347830089344435,0.45027248803026365,-0.3302036795509158,1.0
2024,3,MURRAY ST,NICHOLLS,48.0,6.0,-0.6677215765128893,-1.1150956164930483,-3.521461224978256,0.45782983881228734,-0.020729673646597627,-1.0176363999231084,1.0
2024,3,SOUTHERN U,BETH COOK,3.0,49.0,-1.1314560826510645,0.5129535824346835,-2.035293979773674,-1.5694953737973365,-0.9585375725755426,0.22932277769020926,1.0
2024,3,N ALABAMA,TARLETON,33.0,14.0,-0.6457444724818812,2.1394274337397277,-1.1189681178606548,2.6078892088952013,-0.1921962410771992,0.9790818185711567,1.0
2024,3,SE LA,E WASHGTON,28.0,24.0,0.3490036852605159,-1.258895767059131,2.1344455953746824,-0.595314029440919,1.0956594578634182,0.7262465081940498,1.0
2024,3,ALAB A&M,GEORGETOWN,24.0,16.0,0.05183514697655393,-0.355321910423644,-1.3640723628740963,0.7614202541131692,0.48554252754427785,-0.2703510578361493,1.0
2024,3,LAMAR,WEBER ST,17.0,16.0,-0.5685977383800719,-0.4993835722759319,0.8641601660291799,-0.794282723501795,0.9789964031143442,-0.17353371508090912,1.0
2024,3,TENN MARTN,N ALABAMA,43.0,28.0,-0.29546173045640295,-0.6457444724818812,-0.5953464526033412,-1.1189681178606548,0.5748789269143199,-0.1921962410771992,1.0
2024,3,MURRAY ST,MS VLY ST,59.0,8.0,-0.6677215765128893,-1.8360365599447226,-3.521461224978256,-0.32913078604371937,-0.020729673646597627,-1.7005613614184851,1.0
2024,3,CENT ARK,AUSTINPEAY,45.0,17.0,0.05202783057582748,0.8144659693235301,-0.3610923551968519,0.9356497334864866,-0.5481113728324037,0.181248428254045,1.0
2024,3,SCAR STATE,LNDNWD,28.0,14.0,-0.5007707775647916,-0.3403603328648378,1.0410431363432906,-1.891188053649967,-1.0021084387500485,0.15003163697806182,1.0
2024,3,SAMFORD,ALABAMA ST,12.0,7.0,-1.417078588316219,1.818351721813258,-1.7221116235108924,-0.1206863431374046,-0.4888822536807984,0.13097424227884485,1.0
2024,3,SCAR STATE,TENN STATE,31.0,10.0,-0.5007707775647916,-1.4442904903627436,1.0410431363432906,-0.03971098180967482,-1.0021084387500485,0.6528000148453635,1.0
2024,3,VALPO,INDIANA ST,20.0,17.0,-1.0849961420351748,-0.9180329824885721,-0.07718131250653014,-2.254710437840436,0.13584335914075105,0.3190221237879174,1.0
2024,3,PRESBYTERN,S ILLINOIS,31.0,7.0,1.6457673992556103,0.8691236815433059,2.1139255608551006,0.04605784979111614,0.20304547204383816,0.27695050544001304,1.0
2024,3,WEBER ST,N IOWA,34.0,3.0,-0.4993835722759319,-1.169871222652456,-0.794282723501795,0.2166626801741364,-0.17353371508090912,-0.31405791703645686,1.0
2024,3,COLGATE,INDIANA ST,13.0,42.0,0.5143821775656952,-0.9180329824885721,-0.9609138032143459,-2.254710437840436,-0.08606441152432422,0.3190221237879174,1.0
2024,3,BROWN,NEW HAMP,45.0,19.0,-0.09485483212308499,-0.41815025988902305,0.2891155313717725,-0.3611668558053374,-0.22434622235759924,0.8011566363147081,1.0
2024,3,ILL STATE,TARLETON,17.0,41.0,0.8922281869555811,2.1394274337397277,-0.36962383709767366,2.6078892088952013,0.04466637227059255,0.9790818185711567,1.0
2024,3,SCAR STATE,N COLORADO,9.0,28.0,-0.5007707775647916,0.4127253456443712,1.0410431363432906,0.3500812533645393,-1.0021084387500485,0.34357998266107953,1.0
2024,3,VALPO,INCAR WORD,31.0,3.0,-1.0849961420351748,-0.34682843445707834,-0.07718131250653014,-0.09302767664649997,0.13584335914075105,-0.15702066371128273,1.0
2024,3,E KENTUCKY,W GEORGIA,12.0,13.0,-1.5699099644996932,-0.22144571530458076,0.794782467704032,0.31088327247564623,-0.14316718419464555,0.30956242127487626,1.0
2024,3,TENN STATE,TENN STATE,71.0,0.0,-1.4442904903627436,-1.4442904903627436,-0.03971098180967482,-0.03971098180967482,0.6528000148453635,0.6528000148453635,1.0
2024,3,CENT ARK,CENT ARK,57.0,40.0,0.05202783057582748,0.05202783057582748,-0.3610923551968519,-0.3610923551968519,-0.5481113728324037,-0.5481113728324037,1.0
2024,3,TEXAS STHN,N COLORADO,17.0,26.0,-1.1775465298567604,0.4127253456443712,0.3445744069126442,0.3500812533645393,0.6154930559108662,0.34357998266107953,1.0
